#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 5640.000268 -2.028461 2.748623 0.386597
 5645.000268 -1.179339 1.134452 -0.238422
 5650.000268 -1.365200 1.117497 0.139820
 5655.000269 -1.184129 0.674840 -0.036482
 5660.000269 -1.523925 1.097544 0.019342
 5665.000269 -2.742821 2.530531 -0.263345
 5670.000269 -1.378040 1.337390 0.104490
 5675.000270 -1.327068 0.444418 0.140122
 5680.000270 -1.622535 1.599392 -0.011122
 5685.000270 -1.488354 1.085951 -0.178521
 5690.000270 -1.120627 1.071135 -0.180010
 5695.000270 -2.438862 2.496459 0.068435
 5700.000271 -2.668905 2.731238 -0.137436
 5705.000271 -2.283363 2.679996 -0.110402
 5710.000271 -2.154323 3.028712 -0.101982
 5715.000271 -1.161013 1.159477 -0.271297
 5720.000272 -1.402807 0.830727 0.135906
 5725.000272 -1.128301 0.490332 0.025600
 5730.000272 -0.967004 1.811095 -0.207538
 5735.000272 -1.337703 1.012476 0.141092
 5740.000273 -1.430008 1.579369 0.215656
 5745.000273 -2.524380 2.485236 -0.084092
 5750.000273 -2.184803 2.330516 -0.015051
 5755.000273 -1.961240 2.566355 0.075189
 5760.000274 -1.940834 2.640394 0.060397
 5765.000274 -2.394209 2.979403 0.188755
 5770.000274 -2.460973 2.896072 -0.109692
 5775.000274 -1.642097 1.400281 0.237912
 5780.000275 -2.677861 2.645150 0.184921
 5785.000275 -1.918848 2.922032 -0.106571
 5790.000275 -2.311250 2.851217 -0.315874
 5795.000275 -1.374723 0.840904 0.149874
 5800.000275 -1.297524 0.779155 0.079773
 5805.000276 -1.562777 1.136480 -0.031892
 5810.000276 -1.601025 0.796664 0.384097
 5815.000276 -1.461716 0.918657 0.267480
 5820.000276 -1.511857 0.852962 0.154469
 5825.000277 -1.248599 0.585870 0.155013
 5830.000277 -1.489599 0.798581 0.338564
 5835.000277 -1.362984 0.589688 -0.029593
 5840.000277 -1.273685 0.699440 0.063008
 5845.000278 -1.479919 0.936557 0.298215
 5850.000278 -1.282229 1.028918 -0.026117
 5855.000278 -1.159865 0.905197 -0.056336
 5860.000278 -1.623001 0.304707 0.220437
 5865.000279 -1.239404 1.771355 -0.070286
 5870.000279 -1.605979 1.079838 0.037209
 5875.000279 -1.713174 0.680169 0.325668
 5880.000279 -1.294037 2.236684 -0.069220
 5885.000280 -2.236246 -3.044912 -0.024899
 5890.000280 -1.374699 0.627794 0.055392
 5895.000280 -1.291374 0.939851 -0.085794
 5900.000280 -1.508920 0.207104 -0.046594
 5905.000280 -1.093835 0.237459 0.233115
 5910.000281 -1.539146 1.271075 0.203130
 5915.000281 -2.469365 2.421190 0.092069
 5920.000281 -2.508656 2.915265 -0.233554
 5925.000281 -2.368188 2.799342 0.037982
 5930.000282 -1.514287 2.489731 0.176772
 5935.000282 -1.664999 0.960490 0.035290
 5940.000282 -1.422728 0.618096 0.034683
 5945.000282 -1.100652 -0.203151 -0.042351
 5950.000283 -1.237042 0.318576 -0.026644
 5955.000283 -2.608421 2.710037 0.002892
 5960.000283 -2.574335 2.769299 -0.343428
 5965.000283 -2.677769 2.679139 0.021596
 5970.000284 -2.235530 2.556601 0.341554
 5975.000284 -1.324257 1.708515 0.082959
 5980.000284 -1.314687 1.377288 -0.316265
 5985.000284 -1.578744 1.391423 0.210865
 5990.000285 -2.347222 -2.954548 -0.183819
 5995.000285 -0.943263 0.343412 0.085197
 6000.000285 -1.226886 0.825972 -0.124443
 6005.000285 -1.150523 1.530610 0.096647
 6010.000285 -2.235451 2.825392 0.178457
 6015.000286 -2.543747 2.530278 0.225749
 6020.000286 -1.525168 0.347603 0.179974
 6025.000286 -1.291217 1.330927 0.007666
 6030.000286 -0.813010 2.096977 -0.295032
 6035.000287 -1.447488 0.543499 0.049351
 6040.000287 -1.335786 1.616265 -0.085036
 6045.000287 -1.875952 1.057762 0.195615
 6050.000287 -1.381429 0.809873 -0.056039
 6055.000288 -1.450435 1.106442 -0.000092
 6060.000288 -1.083379 0.564899 0.117805
 6065.000288 -1.398234 0.526361 0.029245
 6070.000288 -1.352568 0.851188 0.364765
 6075.000289 -1.257822 0.262630 -0.018324
 6080.000289 -1.668832 0.905287 0.044397
 6085.000289 -1.164308 0.639609 0.015509
 6090.000289 -2.529671 2.508889 0.341045
 6095.000289 -2.090223 2.155716 0.081794
 6100.000290 -1.101821 0.901077 -0.500831
 6105.000290 -1.328427 2.198536 -0.098514
 6110.000290 -2.261697 3.032973 -0.096626
 6115.000290 -1.582066 0.549179 -0.010945
 6120.000291 -1.356719 0.794276 0.161301
 6125.000291 -2.400992 2.672991 -0.086534
 6130.000291 -1.450994 1.127868 -0.033098
 6135.000291 -1.473967 0.650346 -0.039343
 6140.000292 -1.401195 1.469121 0.058316
 6145.000292 -1.251815 0.993787 0.098333
 6150.000292 -1.666373 0.894160 0.218609
 6155.000292 -1.317898 1.368655 0.095532
 6160.000293 -1.322904 0.934541 0.174903
 6165.000293 -1.853620 3.059509 -0.355251
 6170.000293 -1.989420 2.532876 -0.295340
 6175.000293 -1.324355 0.620107 -0.269324
 6180.000294 -1.828776 -3.067492 0.050779
 6185.000294 -1.942647 0.444040 0.403375
 6190.000294 -1.535181 2.285182 0.018282
 6195.000294 -2.405828 -3.110231 -0.137214
 6200.000294 -1.278436 0.361816 0.140060
 6205.000295 -1.153305 2.161292 -0.171391
 6210.000295 -2.023194 2.261942 -0.282177
 6215.000295 -2.522916 2.759485 0.191044
 6220.000295 -2.731386 2.919270 -0.120241
 6225.000296 -2.665020 2.902534 0.037075
 6230.000296 -2.267795 2.790060 0.014447
 6235.000296 -1.189281 2.627582 -0.241790
 6240.000296 -1.309091 1.701614 -0.085170
 6245.000297 -2.551752 2.654942 0.162828
 6250.000297 -2.368597 3.077008 -0.376887
 6255.000297 -1.194654 2.056672 -0.078973
 6260.000297 -2.394936 2.315298 -0.212747
 6265.000298 -2.720265 3.062030 -0.170093
 6270.000298 -2.576501 2.787951 0.024801
 6275.000298 -1.603287 0.998300 0.141928
 6280.000298 -1.336118 0.642504 -0.156618
 6285.000299 -1.587568 1.125256 -0.058240
 6290.000299 -2.211509 1.851583 -0.016603
 6295.000299 -2.280961 2.927643 -0.019683
 6300.000299 -1.848894 0.780978 0.191384
 6305.000299 -1.653456 1.508997 0.167795
 6310.000300 -1.689928 0.315639 0.192161
 6315.000300 -2.287405 2.357555 0.074773
 6320.000300 -2.677904 2.870550 -0.120164
 6325.000300 -2.519437 3.131843 0.115341
 6330.000301 -1.803225 2.621191 0.000634
 6335.000301 -1.801968 2.796005 -0.146175
 6340.000301 -2.726339 2.677844 0.050692
 6345.000301 -2.890969 2.892209 -0.023971
 6350.000302 -2.502206 2.755684 -0.080516
 6355.000302 -2.785517 2.672845 0.247911
 6360.000302 -2.148284 2.724224 -0.176553
 6365.000302 -1.371476 1.169750 -0.122396
 6370.000303 -1.561597 0.633935 0.040639
 6375.000303 -1.450316 0.484720 0.205092
 6380.000303 -2.676240 2.919296 -0.085235
 6385.000303 -2.633241 2.392142 -0.207571
 6390.000304 -1.358271 1.765175 -0.131474
 6395.000304 -1.313156 -0.050708 0.133793
 6400.000304 -1.422424 1.022772 -0.031041
 6405.000304 -1.528387 1.008383 -0.006739
 6410.000304 -1.323823 1.071438 -0.066438
 6415.000305 -1.209854 0.850488 0.058254
 6420.000305 -1.346397 1.111572 -0.091716
 6425.000305 -1.423263 1.001825 0.232655
 6430.000305 -1.430920 1.339450 0.037291
 6435.000306 -1.223966 1.086542 -0.186945
 6440.000306 -1.610743 1.138691 0.183463
 6445.000306 -1.457514 1.136364 -0.134960
 6450.000306 -1.483178 1.052434 0.074588
 6455.000307 -2.529430 2.400566 -0.075158
 6460.000307 -2.299981 1.995879 0.000928
 6465.000307 -2.611907 2.326623 0.137394
 6470.000307 -2.220763 2.716917 -0.061739
 6475.000308 -1.508097 0.551419 0.370014
 6480.000308 -2.604658 2.672649 -0.174148
 6485.000308 -1.385919 0.630328 0.164307
 6490.000308 -1.493554 1.155228 -0.110093
 6495.000308 -1.272164 1.518816 0.127537
 6500.000309 -1.690700 2.392698 -0.067363
 6505.000309 -2.046766 2.246431 -0.038342
 6510.000309 -2.643564 2.896646 -0.166040
 6515.000309 -2.676669 2.427876 0.441348
 6520.000310 -2.977720 -3.130466 0.089943
 6525.000310 -2.375245 3.114727 -0.158770
 6530.000310 -2.907501 2.795268 -0.058718
 6535.000310 -1.389098 0.819987 -0.121651
 6540.000311 -1.544859 1.007912 0.375975
 6545.000311 -2.781155 2.490638 -0.008352
 6550.000311 -1.437739 1.545303 0.423481
 6555.000311 -2.434723 1.949652 -0.042820
 6560.000312 -1.609559 1.588704 0.137545
 6565.000312 -1.429715 0.796918 -0.036548
 6570.000312 -1.115001 0.938176 -0.084598
 6575.000312 -1.113995 1.014777 -0.108805
 6580.000313 -1.218949 0.385002 0.203647
 6585.000313 -1.429650 0.908573 0.112034
 6590.000313 -1.552344 1.605464 0.243588
 6595.000313 -1.893095 1.169744 0.206151
 6600.000313 -1.824340 0.808316 0.321658
 6605.000314 -2.057159 2.509022 0.121722
 6610.000314 -2.651038 2.779572 -0.116298
 6615.000314 -1.541986 2.969693 -0.206158
 6620.000314 -1.709866 1.108334 0.343951
 6625.000315 -1.519936 0.990715 0.214151
 6630.000315 -1.068832 1.323681 -0.507413
 6635.000315 -1.580683 1.292311 0.165583
 6640.000315 -1.335519 1.286973 -0.050051
 6645.000316 -1.595108 1.179201 0.261650
 6650.000316 -1.779467 3.003896 -0.211803
 6655.000316 -1.322191 0.820833 0.002011
 6660.000316 -2.791488 2.583541 -0.427678
 6665.000317 -2.752149 3.084351 0.084864
 6670.000317 -1.409579 0.244899 0.001832
 6675.000317 -2.054815 2.062822 -0.178044
 6680.000317 -2.415396 2.588270 -0.072904
 6685.000318 -1.309034 1.897185 -0.263231
 6690.000318 -1.361089 1.762046 0.021066
 6695.000318 -1.415361 1.613231 -0.216046
 6700.000318 -0.975115 0.233361 0.000964
 6705.000318 -1.145887 2.633856 -0.070889
 6710.000319 -1.360754 0.440991 0.048330
 6715.000319 -1.967340 0.459378 0.324520
 6720.000319 -2.673360 2.653236 -0.107895
 6725.000319 -2.477538 2.627610 0.127353
 6730.000320 -1.523326 2.056452 -0.057084
 6735.000320 -1.310115 0.743324 0.167084
 6740.000320 -1.248557 0.908257 -0.023304
 6745.000320 -1.277051 0.871421 -0.231108
 6750.000321 -1.689612 1.461882 0.189465
 6755.000321 -1.368717 1.146870 0.253366
 6760.000321 -1.490284 2.399762 -0.266678
 6765.000321 -1.380049 2.192266 -0.170492
 6770.000322 -2.206671 2.791187 0.220016
 6775.000322 -1.557466 1.054239 0.083712
 6780.000322 -2.164361 2.709201 -0.542170
 6785.000322 -2.014222 2.396562 -0.129002
 6790.000323 -2.292695 2.684085 -0.029849
 6795.000323 -2.190235 1.956018 -0.149068
 6800.000323 -1.376479 1.919155 -0.144249
 6805.000323 -1.495315 1.241802 0.196350
 6810.000323 -1.625154 0.713330 0.000505
 6815.000324 -1.393494 0.780817 -0.138753
 6820.000324 -1.217172 0.823793 0.115725
 6825.000324 -1.573907 1.075605 0.051937
 6830.000324 -1.208132 0.980308 -0.125505
 6835.000325 -2.413851 2.729701 -0.267857
 6840.000325 -2.497320 2.872401 -0.059769
 6845.000325 -2.370910 2.591545 -0.061536
 6850.000325 -2.716780 2.980130 -0.091493
 6855.000326 -2.470896 2.883898 -0.108534
 6860.000326 -2.673066 2.914504 -0.068107
 6865.000326 -1.419860 0.888830 0.029308
 6870.000326 -1.243571 0.830888 -0.155808
 6875.000327 -1.614285 1.384765 0.376182
 6880.000327 -1.390799 0.972046 -0.033190
 6885.000327 -1.347065 0.913519 0.069829
 6890.000327 -1.248824 0.809526 -0.075277
 6895.000327 -1.279173 0.932070 0.058758
 6900.000328 -1.226988 1.232488 -0.024287
 6905.000328 -1.430448 1.196265 0.384969
 6910.000328 -1.423341 0.845642 0.231534
 6915.000328 -1.607504 2.376851 -0.094301
 6920.000329 -2.603298 2.573523 -0.285593
 6925.000329 -2.608734 2.659098 -0.001311
 6930.000329 -2.535164 2.588149 -0.097299
 6935.000329 -2.472546 3.114919 -0.049042
 6940.000330 -1.641265 1.916725 0.219349
 6945.000330 -1.772900 2.159443 -0.330964
 6950.000330 -1.036664 0.935208 -0.423193
 6955.000330 -1.155832 1.051553 -0.122607
 6960.000331 -1.488161 1.097825 0.113909
 6965.000331 -1.242896 1.307931 0.223466
 6970.000331 -2.154381 2.940512 -0.009087
 6975.000331 -2.816323 2.911442 -0.100354
 6980.000332 -2.405755 2.739114 -0.343448
 6985.000332 -1.523005 0.821306 0.044976
 6990.000332 -2.452515 3.049376 -0.159862
 6995.000332 -2.134914 2.756973 -0.168087
 7000.000332 -2.526402 2.854441 0.059170
 7005.000333 -2.618359 2.540582 0.107675
 7010.000333 -2.413564 2.423169 -0.041917
 7015.000333 -1.464097 1.236424 -0.113418
 7020.000333 -1.358337 1.419924 0.286488
 7025.000334 -1.573312 1.961520 -0.177010
 7030.000334 -1.383065 0.592028 0.425356
 7035.000334 -1.333924 0.478313 0.037038
 7040.000334 -2.340555 2.743021 -0.224732
 7045.000335 -1.830705 0.206337 0.365074
 7050.000335 -1.487530 0.764124 0.091705
 7055.000335 -2.506421 2.467994 -0.070556
 7060.000335 -2.754446 2.758878 0.031830
 7065.000336 -1.365459 2.465377 -0.072784
 7070.000336 -1.281120 2.292338 -0.174024
 7075.000336 -1.829081 1.643896 -0.010220
 7080.000336 -2.278264 2.673969 0.093508
 7085.000337 -1.560386 0.749651 0.248944
 7090.000337 -1.407314 1.279488 0.022939
 7095.000337 -1.768992 2.196022 -0.352464
 7100.000337 -0.732096 1.426315 -0.133253
 7105.000337 -1.547426 0.548040 0.341256
 7110.000338 -1.951013 2.891314 0.029866
 7115.000338 -1.427349 1.028441 0.111087
 7120.000338 -1.261882 0.601549 0.117535
 7125.000338 -1.435489 1.075542 0.040168
 7130.000339 -1.326395 0.093122 0.000044
 7135.000339 -1.514125 1.709769 0.185275
 7140.000339 -2.775135 2.758465 -0.033044
 7145.000339 -1.737859 2.381850 0.205962
 7150.000340 -2.554380 2.494979 0.069993
 7155.000340 -2.601773 2.605342 0.260309
 7160.000340 -1.275399 0.714856 0.143145
 7165.000340 -1.543753 0.905858 0.306658
 7170.000341 -1.353764 1.131030 0.132601
 7175.000341 -1.151977 1.062723 0.016247
 7180.000341 -1.288473 0.933682 -0.289194
 7185.000341 -1.498821 1.523345 0.096881
 7190.000342 -2.000618 2.630153 0.090777
 7195.000342 -1.139346 1.930268 -0.296079
 7200.000342 -1.120410 1.462649 -0.022287
 7205.000342 -0.915094 0.599502 -0.122698
 7210.000342 -1.895630 2.547161 -0.202700
 7215.000343 -2.639596 -3.002218 -0.188095
 7220.000343 -3.019951 2.920369 0.081223
 7225.000343 -1.116251 -0.085055 0.093249
 7230.000343 -2.137782 2.754662 0.210450
 7235.000344 -1.085870 1.505121 -0.247520
 7240.000344 -1.210932 1.151528 -0.272824
 7245.000344 -1.342466 1.604778 0.059326
 7250.000344 -1.852061 1.242009 0.337733
 7255.000345 -1.765577 2.378417 -0.009154
 7260.000345 -1.354141 2.054044 -0.069820
 7265.000345 -1.486273 1.247318 -0.033051
 7270.000345 -1.375672 0.790049 0.272041
 7275.000346 -1.681771 2.589889 -0.019004
 7280.000346 -2.655086 2.109371 0.044277
 7285.000346 -1.493253 1.260417 0.009522
 7290.000346 -2.781178 2.353003 0.118275
 7295.000346 -2.643081 2.541054 -0.078855
 7300.000347 -2.248232 2.630620 0.047257
 7305.000347 -2.596023 2.165448 0.075387
 7310.000347 -1.112118 2.675379 0.114242
 7315.000347 -2.341974 2.854242 0.065993
 7320.000348 -1.579500 1.589045 -0.057016
 7325.000348 -1.248041 1.934080 -0.061970
 7330.000348 -1.386606 1.473541 -0.067481
 7335.000348 -1.697335 2.447955 -0.277988
 7340.000349 -1.112210 2.219085 -0.688413
 7345.000349 -1.688118 2.866825 -0.187945
 7350.000349 -1.318077 2.423807 -0.243004
 7355.000349 -1.097210 0.417807 -0.050419
 7360.000350 -1.515595 1.040682 0.084277
 7365.000350 -1.271643 0.896110 -0.025987
 7370.000350 -1.474566 1.233847 -0.122406
 7375.000350 -1.539101 0.930566 -0.043205
 7380.000351 -1.559442 0.599955 0.392559
 7385.000351 -1.862004 2.459207 -0.089999
 7390.000351 -1.183460 0.647070 -0.244164
 7395.000351 -1.342353 0.780351 0.020918
 7400.000351 -1.559713 1.012527 0.311390
 7405.000352 -1.305149 1.289524 0.182246
 7410.000352 -1.520498 1.258852 0.246071
 7415.000352 -2.621043 2.533257 -0.066355
 7420.000352 -2.318254 3.092967 -0.337991
 7425.000353 -2.499447 2.476175 0.041951
 7430.000353 -2.363613 2.694394 0.121877
 7435.000353 -1.888394 2.841401 0.101565
 7440.000353 -2.560125 2.664699 -0.243738
 7445.000354 -2.771439 2.523403 -0.118026
 7450.000354 -2.290031 1.957177 -0.315188
 7455.000354 -1.202484 2.314448 -0.392202
 7460.000354 -2.097102 2.696560 -0.256539
 7465.000355 -2.695826 2.658472 0.160995
 7470.000355 -2.432663 3.128308 0.157393
 7475.000355 -2.491493 2.715227 -0.051622
 7480.000355 -2.631733 -2.947910 -0.076230
 7485.000356 -1.476692 0.498366 0.571546
 7490.000356 -1.296611 1.573305 -0.079622
 7495.000356 -2.493377 2.938483 0.045806
 7500.000356 -1.226100 -0.185560 -0.110635
 7505.000356 -2.954292 3.060637 0.037936
 7510.000357 -1.895291 0.794515 0.579932
 7515.000357 -1.639671 2.453661 -0.216159
 7520.000357 -1.347328 1.081111 0.052300
 7525.000357 -1.273996 0.517931 0.026183
 7530.000358 -1.218758 0.817676 -0.116930
 7535.000358 -1.309669 1.181190 -0.077488
 7540.000358 -1.431037 1.917727 -0.295447
 7545.000358 -1.335644 1.125639 -0.110320
 7550.000359 -1.323177 1.187569 -0.339670
 7555.000359 -1.156342 1.581606 -0.232394
 7560.000359 -2.169726 1.780824 0.206255
 7565.000359 -1.572611 0.971414 -0.006777
 7570.000360 -1.159556 0.996440 -0.086907
 7575.000360 -1.924445 2.063551 0.166156
 7580.000360 -1.974242 2.722979 -0.353666
 7585.000360 -1.664959 1.282736 0.257002
 7590.000361 -2.451294 2.806673 -0.223429
 7595.000361 -2.691818 2.784570 0.150239
 7600.000361 -1.388620 1.042949 0.117647
 7605.000361 -2.260933 2.453621 0.089915
 7610.000361 -1.249652 0.473829 0.161600
 7615.000362 -2.663381 -2.964715 0.017042
 7620.000362 -2.410904 2.612388 -0.019880
 7625.000362 -2.683983 2.773841 -0.128525
 7630.000362 -2.458722 2.690407 -0.131488
 7635.000363 -2.532640 2.812419 -0.049081
 7640.000363 -2.473763 2.879322 0.226273
 7645.000363 -1.410220 1.232689 0.025093
 7650.000363 -2.252338 3.040934 -0.051728
 7655.000364 -2.223611 2.600789 0.155666
 7660.000364 -2.229894 2.138185 -0.267769
 7665.000364 -1.689308 0.788239 0.069894
 7670.000364 -1.313492 1.073640 -0.074116
 7675.000365 -1.547267 1.394245 0.185937
 7680.000365 -1.465427 1.501065 -0.029549
 7685.000365 -1.405797 0.821344 0.164149
 7690.000365 -1.481154 1.004017 0.228442
 7695.000365 -1.523692 0.811475 0.222780
 7700.000366 -2.150491 1.316925 0.104118
 7705.000366 -2.212836 2.567819 -0.131385
 7710.000366 -2.910219 2.583173 0.455750
 7715.000366 -2.654104 2.598231 0.082329
 7720.000367 -2.256594 2.601648 0.023020
 7725.000367 -1.683835 2.479948 -0.247133
 7730.000367 -2.348409 2.438300 -0.209796
 7735.000367 -2.611007 2.721303 0.051423
 7740.000368 -2.381277 2.799749 0.162675
 7745.000368 -2.596020 2.495992 -0.011474
 7750.000368 -2.561621 2.612715 0.169318
 7755.000368 -2.424797 2.243680 0.004453
 7760.000369 -2.366469 2.459435 0.103021
 7765.000369 -1.827222 2.950489 0.041657
 7770.000369 -1.560960 2.439227 0.149185
 7775.000369 -2.440878 2.641581 -0.266475
 7780.000370 -2.237417 2.707947 -0.197887
 7785.000370 -2.350071 2.798513 0.178213
 7790.000370 -2.532748 2.629146 -0.081094
 7795.000370 -1.161223 0.877731 -0.043072
 7800.000370 -1.421116 1.052592 -0.049347
 7805.000371 -1.411366 1.627908 -0.107476
 7810.000371 -1.002536 0.540447 -0.061739
 7815.000371 -1.148565 0.890388 -0.031201
 7820.000371 -1.297639 0.853469 0.183636
 7825.000372 -2.038339 2.436654 -0.268434
 7830.000372 -1.216040 1.093927 0.194090
 7835.000372 -1.347575 1.578909 0.080225
 7840.000372 -2.556277 2.803866 0.067616
 7845.000373 -2.571389 2.687383 -0.040760
 7850.000373 -2.649866 2.993357 0.002892
 7855.000373 -2.304805 2.114594 0.083866
 7860.000373 -2.104489 2.812731 -0.415687
 7865.000374 -2.502677 2.866852 -0.247657
 7870.000374 -2.470622 2.877447 -0.162588
 7875.000374 -2.317666 2.368727 -0.354564
 7880.000374 -1.352971 1.674663 0.221738
 7885.000375 -1.205416 1.627819 -0.027409
 7890.000375 -1.817972 2.746947 -0.153304
 7895.000375 -1.438114 1.084812 -0.033760
 7900.000375 -1.203667 2.325318 -0.334144
 7905.000375 -1.335208 0.905437 0.325717
 7910.000376 -1.273245 0.685935 -0.172712
 7915.000376 -1.315967 1.046395 -0.014343
 7920.000376 -1.388144 0.746969 0.181898
 7925.000376 -1.389587 0.795081 0.125296
 7930.000377 -2.239525 2.986945 -0.235920
 7935.000377 -1.290272 0.285190 0.248487
 7940.000377 -2.388475 -3.050632 -0.016276
 7945.000377 -1.621232 1.189654 0.052082
 7950.000378 -1.344068 0.948128 0.095755
 7955.000378 -1.266728 0.939607 0.302176
 7960.000378 -1.851254 3.004063 -0.020999
 7965.000378 -1.287655 1.543107 -0.195728
 7970.000379 -1.426508 1.324432 0.445395
 7975.000379 -1.396961 1.651412 -0.100359
 7980.000379 -1.777697 1.098949 0.188344
 7985.000379 -1.123523 1.553393 -0.166293
 7990.000380 -1.168191 1.904633 0.001118
 7995.000380 -2.392939 2.383558 -0.190559
 8000.000380 -1.200879 1.665605 0.044253
 8005.000380 -1.720391 2.285137 -0.078006
 8010.000380 -1.230824 1.528478 -0.032871
 8015.000381 -2.187792 2.572590 -0.079352
 8020.000381 -1.527068 1.072144 0.258108
 8025.000381 -2.891100 2.653179 0.376052
 8030.000381 -3.013577 3.114931 0.019113
 8035.000382 -1.267340 0.904679 -0.044856
 8040.000382 -1.365933 1.292765 0.093125
 8045.000382 -2.213175 2.694821 -0.196582
 8050.000382 -2.468098 2.931026 -0.063559
 8055.000383 -2.523671 3.134249 -0.333655
 8060.000383 -1.938743 2.576537 0.086701
 8065.000383 -2.257141 2.475346 0.071788
 8070.000383 -2.489598 2.746836 0.212441
 8075.000384 -2.227503 2.455736 -0.152726
 8080.000384 -2.162655 2.323925 0.221029
 8085.000384 -2.001025 2.961419 -0.451379
 8090.000384 -2.408418 2.749430 -0.336617
 8095.000384 -1.644929 0.514419 0.110309
 8100.000385 -1.608314 2.714557 -0.029404
 8105.000385 -1.361201 0.865725 -0.042255
 8110.000385 -1.313000 0.867731 -0.019144
 8115.000385 -2.233750 2.872830 -0.156732
 8120.000386 -2.817337 2.606294 0.284028
 8125.000386 -2.110543 2.634886 -0.004563
 8130.000386 -2.566177 2.728495 -0.064909
 8135.000386 -2.411350 2.547877 -0.080704
 8140.000387 -2.177093 2.562196 -0.197467
 8145.000387 -1.912338 1.898921 0.005365
 8150.000387 -2.453021 2.853284 0.048668
 8155.000387 -2.672816 2.574983 -0.104341
 8160.000388 -2.301343 2.492360 -0.243945
 8165.000388 -2.560767 2.320426 0.169109
 8170.000388 -2.515188 2.591704 0.020087
 8175.000388 -2.588164 2.713747 -0.281638
 8180.000389 -2.180257 -3.006438 -0.248810
 8185.000389 -2.395944 2.613498 -0.126075
 8190.000389 -2.536538 2.994331 -0.116551
 8195.000389 -2.781044 2.514885 -0.226262
 8200.000389 -2.402766 2.532932 -0.111597
 8205.000390 -2.091486 2.029857 0.079962
 8210.000390 -2.520536 3.126810 0.067062
 8215.000390 -2.236080 2.582220 -0.062840
 8220.000390 -2.262882 2.673954 0.021571
 8225.000391 -2.229762 3.045403 -0.058335
 8230.000391 -2.427262 2.815980 -0.029588
 8235.000391 -2.369751 2.893145 -0.065339
 8240.000391 -2.389124 2.394873 -0.092939
 8245.000392 -2.218661 2.875315 0.272916
 8250.000392 -1.764007 1.343335 -0.014976
 8255.000392 -1.372504 0.675811 0.212503
 8260.000392 -1.394289 0.771367 0.200971
 8265.000393 -1.354090 0.663941 -0.094595
 8270.000393 -1.781211 2.186288 -0.141528
 8275.000393 -2.732196 2.929905 0.109053
 8280.000393 -1.616042 1.253072 0.348672
 8285.000394 -1.651947 0.259982 0.192310
 8290.000394 -1.305353 0.399904 0.172095
 8295.000394 -1.908931 1.608293 0.169686
 8300.000394 -1.240101 0.483447 -0.047615
 8305.000394 -1.285637 0.806307 -0.148950
 8310.000395 -1.384814 0.678663 0.067895
 8315.000395 -1.565967 1.109166 0.124059
 8320.000395 -1.122579 2.043336 -0.193010
 8325.000395 -1.166576 0.960624 0.063684
 8330.000396 -1.144231 0.594585 -0.173593
 8335.000396 -1.132975 0.172777 0.077829
 8340.000396 -2.069013 -2.711639 -0.148218
 8345.000396 -1.573302 1.104857 0.094491
 8350.000397 -2.698789 2.526535 0.173693
 8355.000397 -2.463799 2.715430 -0.149626
 8360.000397 -1.386630 0.562933 -0.030262
 8365.000397 -1.320030 0.663654 0.146346
 8370.000398 -1.117737 1.053748 -0.216305
 8375.000398 -1.361966 1.472618 -0.194335
 8380.000398 -1.419954 0.813965 -0.034852
 8385.000398 -2.799557 2.784088 0.004059
 8390.000399 -2.483375 2.526224 -0.147216
 8395.000399 -3.100387 3.079973 0.048832
 8400.000399 -1.515847 1.145390 0.050550
 8405.000399 -1.355050 1.548620 0.171725
 8410.000399 -1.318384 0.952089 0.020653
 8415.000400 -1.572170 0.870400 0.073270
 8420.000400 -1.376560 1.000623 -0.220855
 8425.000400 -1.475089 1.580024 0.118631
 8430.000400 -2.853812 2.837210 -0.148083
 8435.000401 -1.317739 0.582895 0.450344
 8440.000401 -1.148065 1.404647 -0.066176
 8445.000401 -1.167119 1.841264 -0.228693
 8450.000401 -1.270937 0.794826 0.018060
 8455.000402 -2.026518 2.239954 -0.101862
 8460.000402 -2.271413 2.382335 -0.103857
 8465.000402 -2.059658 2.739062 -0.387192
 8470.000402 -2.527099 2.874437 -0.317649
 8475.000403 -2.442409 2.842565 -0.067503
 8480.000403 -2.707503 2.748292 0.012813
 8485.000403 -2.711407 2.912150 -0.094436
 8490.000403 -2.425445 2.068192 -0.137248
 8495.000403 -1.574118 1.724554 -0.038085
 8500.000404 -2.426541 2.433792 -0.066922
 8505.000404 -2.581718 2.637651 -0.172583
 8510.000404 -1.410350 0.840858 0.116766
 8515.000404 -1.378069 0.961756 0.273584
 8520.000405 -2.458797 3.051373 -0.162155
 8525.000405 -1.348967 0.929363 0.118550
 8530.000405 -2.367880 2.436422 -0.169905
 8535.000405 -1.266054 1.890519 -0.138277
 8540.000406 -1.163043 1.191800 0.037939
 8545.000406 -1.201395 0.917754 0.211062
 8550.000406 -1.691755 0.592164 0.453397
 8555.000406 -2.623206 2.400171 0.075759
 8560.000407 -2.385152 2.888937 -0.045871
 8565.000407 -2.362292 2.729073 -0.459529
 8570.000407 -2.291889 2.542079 0.124250
 8575.000407 -1.404962 1.410822 -0.194380
 8580.000408 -1.016777 1.983898 -0.504929
 8585.000408 -2.112796 2.164906 -0.181881
 8590.000408 -2.389528 -3.137339 0.051788
