#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 14830.000704 -2.300302 2.554132 -0.195815
 14840.000705 -1.239245 2.233994 -0.410630
 14850.000705 -1.713012 0.552828 0.294340
 14860.000706 -1.211712 1.836655 0.037131
 14870.000706 -1.176004 1.059750 -0.200849
 14880.000707 -1.281140 1.240566 0.074498
 14890.000707 -1.355297 0.859362 0.205650
 14900.000708 -1.370462 1.000728 -0.252525
 14910.000708 -1.459383 1.375766 -0.144021
 14920.000709 -1.485063 1.942651 0.049705
 14930.000709 -1.814711 2.026182 0.199763
 14940.000710 -2.454802 3.067630 -0.163631
 14950.000710 -2.695426 2.033327 -0.009975
 14960.000711 -1.012073 2.611955 -0.157086
 14970.000711 -1.389585 2.532462 0.062756
 14980.000712 -2.278615 2.315258 0.133021
 14990.000712 -1.931792 1.011623 0.223407
 15000.000712 -1.515954 0.811793 0.489091
 15010.000713 -2.382274 2.490474 0.035955
 15020.000713 -1.695530 1.391083 -0.088125
 15030.000714 -2.219018 2.318110 0.129626
 15040.000714 -1.221215 1.680931 0.003528
 15050.000715 -1.180650 1.310334 -0.229030
 15060.000715 -2.859985 2.750107 0.599756
 15070.000716 -2.333607 2.859627 -0.026881
 15080.000716 -1.508526 0.036671 -0.074533
 15090.000717 -1.977230 0.240196 0.062320
 15100.000717 -2.672059 2.368390 0.020369
 15110.000718 -1.185251 2.362767 0.412623
 15120.000718 -1.202465 2.530059 0.308857
 15130.000719 -2.571483 2.820565 -0.110686
 15140.000719 -1.649189 0.713577 -0.178603
 15150.000720 -2.687787 2.986626 0.117855
 15160.000720 -1.660078 0.300942 0.361728
 15170.000721 -1.648879 1.363169 0.100784
 15180.000721 -1.215147 1.947246 -0.379706
 15190.000721 -2.702052 3.026725 -0.197440
 15200.000722 -1.539966 -0.077346 -0.285139
 15210.000722 -1.350906 0.864012 0.047237
 15220.000723 -2.494504 2.911208 0.359621
 15230.000723 -2.856704 2.277880 0.338767
 15240.000724 -0.940661 1.004085 -0.324274
 15250.000724 -1.836915 2.244451 -0.350905
 15260.000725 -1.586633 0.935776 0.523372
 15270.000725 -1.657234 0.353006 0.347392
 15280.000726 -2.081845 1.962344 -0.137099
 15290.000726 -2.517661 3.030978 -0.244250
 15300.000727 -1.627653 2.801921 0.086313
 15310.000727 -1.730250 1.218234 0.487645
 15320.000728 -1.961384 1.303312 -0.260725
 15330.000728 -1.128802 2.774957 -0.348946
 15340.000729 -2.320536 -2.871818 -0.252543
 15350.000729 -1.036557 1.873065 -0.163872
 15360.000730 -1.100607 0.175195 0.048159
 15370.000730 -2.521118 2.596616 0.334005
 15380.000731 -2.416006 2.668462 -0.074439
 15390.000731 -2.349764 1.865126 -0.326219
 15400.000731 -1.865850 -0.102487 0.374814
 15410.000732 -2.031766 1.594624 0.032631
 15420.000732 -2.310776 2.227721 -0.186847
 15430.000733 -2.275182 2.005824 0.022992
 15440.000733 -1.447609 0.787117 -0.150629
 15450.000734 -1.259206 1.910148 -0.232463
 15460.000734 -2.885672 -2.842238 -0.130278
 15470.000735 -2.649893 2.264694 -0.191128
 15480.000735 -1.123704 0.410092 -0.011631
 15490.000736 -1.889933 1.844841 0.376467
 15500.000736 -2.680267 2.709167 0.051781
 15510.000737 -2.556554 2.739306 -0.258741
 15520.000737 -2.576737 2.147157 0.768284
 15530.000738 -2.138419 2.505886 -0.223741
 15540.000738 -1.278219 0.784831 0.073914
 15550.000739 -2.521189 3.111884 0.116261
 15560.000739 -1.182046 1.401902 -0.116401
 15570.000740 -2.488600 3.096630 0.171822
 15580.000740 -2.650194 2.741976 0.300423
 15590.000740 -2.333994 2.631848 -0.375127
 15600.000741 -2.635860 2.481965 -0.210405
 15610.000741 -1.268178 0.972375 0.093693
 15620.000742 -1.813505 2.116974 -0.159041
 15630.000742 -1.971512 2.128261 0.039186
 15640.000743 -0.892338 0.254097 -0.200851
 15650.000743 -2.226061 2.537527 -0.030231
 15660.000744 -1.531354 1.203542 0.258111
 15670.000744 -1.493349 2.470009 -0.087369
 15680.000745 -2.318542 1.907659 0.217216
 15690.000745 -1.983938 0.581962 -0.013958
 15700.000746 -2.061066 2.498442 0.148438
 15710.000746 -2.544410 2.619096 -0.143772
 15720.000747 -2.912875 2.648853 0.184111
 15730.000747 -2.657448 -2.823045 0.523131
 15740.000748 -2.170524 2.061234 -0.004554
 15750.000748 -1.810479 2.007997 0.440502
 15760.000749 -2.054690 1.883234 0.124377
 15770.000749 -1.360588 2.112642 0.194493
 15780.000750 -1.595254 1.840853 -0.413428
 15790.000750 -2.831117 2.998304 -0.072240
 15800.000750 -1.548537 0.233133 0.235847
 15810.000751 -2.597750 2.063258 -0.308886
 15820.000751 -2.779304 2.398686 -0.147713
 15830.000752 -1.667099 0.493490 0.213071
 15840.000752 -2.264635 2.833941 0.000709
 15850.000753 -1.553059 1.468973 0.054028
 15860.000753 -2.061250 0.402040 0.203390
 15870.000754 -2.620906 2.097575 0.086918
 15880.000754 -1.113239 2.130243 -0.332597
 15890.000755 -1.759221 0.753321 0.299304
 15900.000755 -1.903656 3.065938 -0.456235
 15910.000756 -2.641535 2.632858 0.311366
 15920.000756 -2.799895 2.736781 0.642420
 15930.000757 -2.701148 2.680021 -0.209794
 15940.000757 -2.715058 -2.970327 -0.291567
 15950.000758 -2.812165 2.614553 0.213361
 15960.000758 -1.912994 2.198245 0.006256
 15970.000759 -2.114270 1.452244 0.815536
 15980.000759 -1.570688 2.553999 -0.292056
 15990.000759 -1.342045 1.398426 -0.014620
 16000.000760 -1.735427 -0.124609 0.544715
 16010.000760 -1.520347 1.515260 -0.448498
 16020.000761 -1.223738 1.984408 0.180144
 16030.000761 -1.454965 0.841990 0.344699
 16040.000762 -2.277804 2.486953 -0.183292
 16050.000762 -2.170839 2.643703 -0.713848
 16060.000763 -1.383642 1.555925 -0.303848
 16070.000763 -1.495781 0.503607 0.458424
 16080.000764 -1.750567 2.941211 0.121779
 16090.000764 -2.014188 2.741306 -0.062542
 16100.000765 -1.767208 1.411267 -0.054584
 16110.000765 -2.546359 2.169373 0.219312
 16120.000766 -2.820751 2.226707 0.549934
 16130.000766 -1.541386 1.145482 0.310972
 16140.000767 -2.053149 -2.851634 0.151966
 16150.000767 -1.171888 0.053267 -0.175813
 16160.000768 -2.327247 2.108138 -0.130191
 16170.000768 -2.234985 -3.096616 -0.419403
 16180.000769 -2.506531 2.545269 -0.105213
 16190.000769 -2.775380 3.100965 0.215273
 16200.000769 -2.154475 1.972648 -0.007401
 16210.000770 -2.590118 2.434396 -0.047856
 16220.000770 -2.267196 1.381158 -0.273343
 16230.000771 -1.322787 1.053975 -0.038577
 16240.000771 -1.668994 1.201347 -0.014629
 16250.000772 -2.221927 2.911320 -0.368857
 16260.000772 -2.605044 2.964156 0.210382
 16270.000773 -2.784415 2.309270 -0.178929
 16280.000773 -1.127472 1.245935 -0.130874
 16290.000774 -0.980010 1.473441 -0.314652
 16300.000774 -1.981830 3.031070 -0.110221
 16310.000775 -1.446280 1.179651 0.087062
 16320.000775 -2.511161 2.944770 0.260430
 16330.000776 -2.466588 2.952115 0.187330
 16340.000776 -2.022831 0.883272 0.271427
 16350.000777 -2.521429 2.600820 0.069372
 16360.000777 -2.246369 2.929331 -0.136510
 16370.000778 -2.429790 2.100606 -0.169349
 16380.000778 -1.744002 0.746982 0.377843
 16390.000778 -1.131710 1.320263 -0.187373
 16400.000779 -0.790412 1.587657 -0.312213
 16410.000779 -1.483725 1.715322 0.112777
 16420.000780 -1.261143 2.703716 -0.126860
 16430.000780 -1.776655 1.088074 0.090188
 16440.000781 -2.076796 2.717978 0.057532
 16450.000781 -1.294014 1.254867 -0.008790
 16460.000782 -2.311036 -2.937706 -0.299997
 16470.000782 -2.579269 2.697423 0.311456
 16480.000783 -2.447693 0.039955 0.594808
 16490.000783 -2.455391 2.367850 -0.281158
 16500.000784 -1.588156 1.424614 0.047472
 16510.000784 -2.916339 3.112990 0.149269
 16520.000785 -1.849265 2.215161 0.028960
 16530.000785 -1.592494 0.407239 0.073945
 16540.000786 -1.588164 1.108088 -0.192516
 16550.000786 -2.473697 2.972899 0.162469
 16560.000787 -2.480145 2.673423 -0.128409
 16570.000787 -2.469561 2.529482 -0.232689
 16580.000788 -1.436392 1.727541 -0.252308
 16590.000788 -1.311045 0.414858 0.071616
 16600.000788 -1.234863 2.039031 -0.068207
 16610.000789 -1.666392 -3.061635 -0.161995
 16620.000789 -2.749926 2.534122 -0.183849
 16630.000790 -0.987512 2.578458 -0.629792
 16640.000790 -2.660863 -2.719065 0.218211
 16650.000791 -1.880513 2.300452 0.018712
 16660.000791 -2.451237 1.351579 0.091783
 16670.000792 -1.330918 0.254682 -0.181754
 16680.000792 -2.612662 2.850883 0.080011
 16690.000793 -1.687367 3.035164 -0.466396
 16700.000793 -2.178170 1.996430 0.219188
 16710.000794 -1.341497 2.289285 -0.013263
 16720.000794 -2.027934 2.242019 -0.148691
 16730.000795 -1.377966 1.083484 -0.059842
 16740.000795 -1.120934 2.235985 -0.054543
 16750.000796 -1.518407 2.735924 -0.041888
 16760.000796 -1.147842 1.390957 -0.363037
 16770.000797 -2.670432 2.300727 -0.281182
 16780.000797 -1.342332 1.477070 -0.167658
 16790.000797 -1.453169 0.362822 0.225980
 16800.000798 -2.268488 2.785594 0.055585
 16810.000798 -1.039428 -0.316469 -0.007331
 16820.000799 -1.668499 2.651613 -0.006332
 16830.000799 -2.866567 2.970532 -0.056494
 16840.000800 -2.294993 2.315108 0.309204
 16850.000800 -2.632016 2.673862 0.184863
 16860.000801 -2.590237 2.804358 0.170968
 16870.000801 -2.530841 2.751478 0.347820
 16880.000802 -1.437655 1.578410 0.081023
 16890.000802 -1.770569 2.168999 -0.216590
 16900.000803 -1.435262 1.120506 -0.537200
 16910.000803 -1.077822 0.632156 -0.116829
 16920.000804 -1.416419 1.616942 -0.219064
 16930.000804 -2.034686 0.766332 0.583626
 16940.000805 -2.359799 2.286996 0.119542
 16950.000805 -0.977087 1.214040 -0.260247
 16960.000806 -2.348947 -2.898912 0.008487
 16970.000806 -2.306827 2.861213 0.187851
 16980.000807 -1.458469 1.883381 -0.068451
 16990.000807 -0.891061 1.548226 -0.267676
 17000.000807 -1.161851 0.587696 0.130535
 17010.000808 -2.646317 3.091726 -0.292670
 17020.000808 -2.313448 2.269156 -0.130712
 17030.000809 -1.543821 2.309934 -0.269424
 17040.000809 -1.404566 0.594777 0.156149
 17050.000810 -1.459920 0.765913 0.392130
 17060.000810 -1.671836 0.723129 0.038345
 17070.000811 -1.999791 -2.922775 -0.077861
 17080.000811 -2.784528 2.754033 -0.191770
 17090.000812 -2.517365 2.735175 0.003169
 17100.000812 -2.203443 -2.793106 0.116347
 17110.000813 -1.347590 1.164508 0.151554
 17120.000813 -1.625605 -0.504595 0.004994
 17130.000814 -1.475353 1.170527 -0.074950
 17140.000814 -0.887550 -0.044924 0.044113
 17150.000815 -1.449409 0.629702 -0.023517
 17160.000815 -1.462357 0.756003 0.323773
 17170.000816 -2.748894 2.669404 -0.171530
 17180.000816 -1.581317 1.107247 -0.024399
 17190.000816 -2.283983 1.954792 0.161022
 17200.000817 -1.264143 0.853728 0.178710
 17210.000817 -1.715966 1.831073 0.211088
 17220.000818 -2.408103 2.684595 -0.130226
 17230.000818 -2.452276 2.496090 0.108508
 17240.000819 -1.514898 1.282976 -0.108305
 17250.000819 -1.768712 2.175172 -0.227975
 17260.000820 -1.425762 2.387611 -0.473338
 17270.000820 -2.133438 1.425581 -0.059844
 17280.000821 -1.905807 1.454955 0.044911
 17290.000821 -2.749306 2.603002 0.287140
 17300.000822 -1.225755 0.335379 0.162307
 17310.000822 -2.112210 2.722580 -0.055440
 17320.000823 -2.850294 2.744844 -0.313204
 17330.000823 -2.998047 3.076347 -0.164362
 17340.000824 -1.540878 1.218165 0.093018
 17350.000824 -2.306432 2.950333 -0.071815
 17360.000825 -1.148523 0.296337 -0.055826
 17370.000825 -1.221779 1.615297 0.435015
 17380.000826 -2.219327 3.034888 0.062881
 17390.000826 -2.518253 2.689747 -0.072717
 17400.000826 0.467408 0.031599 0.143042
 17410.000827 0.674768 -0.574376 -0.099285
 17420.000827 -2.326681 -2.995031 -0.172203
 17430.000828 -1.311631 1.801454 -0.097811
 17440.000828 -1.229542 -0.374580 0.168144
 17450.000829 -1.633369 3.028595 0.072333
 17460.000829 -1.046272 1.858223 -0.462545
 17470.000830 -1.330925 -0.019325 0.523521
 17480.000830 -2.118598 0.875331 -0.172812
 17490.000831 -1.226384 1.525712 -0.073649
 17500.000831 -2.540204 2.659980 -0.142547
 17510.000832 -1.254103 2.563223 -0.097173
 17520.000832 -2.499237 2.799375 -0.027970
 17530.000833 -2.122746 2.039667 -0.104391
 17540.000833 -1.817660 2.135703 0.012608
 17550.000834 -2.508737 0.182477 0.312106
 17560.000834 0.884101 0.007820 0.007912
 17570.000835 -2.129252 2.460536 -0.133934
 17580.000835 -1.861479 0.993026 -0.114917
 17590.000835 -1.311665 2.624064 -0.388582
 17600.000836 -2.743267 3.124528 -0.074545
 17610.000836 -1.059116 0.743239 -0.438228
 17620.000837 -2.873504 2.131591 -0.290656
 17630.000837 1.044205 -0.822607 -0.130002
 17640.000838 -1.357042 1.544410 -0.052278
 17650.000838 -2.400449 2.172089 -0.183806
 17660.000839 -1.310053 0.750930 0.108486
 17670.000839 -2.212033 -2.960343 -0.260857
 17680.000840 -1.969871 2.731792 0.036814
 17690.000840 -2.008065 1.894225 -0.207479
 17700.000841 -2.433319 2.807946 -0.080670
 17710.000841 -1.604479 0.816123 0.002009
 17720.000842 -1.577321 1.549996 -0.003568
 17730.000842 -2.433572 -2.694947 -0.418893
 17740.000843 1.057893 -0.945668 -0.108075
 17750.000843 -2.745323 2.521549 -0.314287
 17760.000844 -1.255030 0.385218 0.101450
 17770.000844 -2.946014 2.906813 0.272350
 17780.000845 -1.101112 1.821634 -0.021231
 17790.000845 1.027932 -0.430680 0.086197
 17800.000845 0.743639 -0.979730 -0.300796
 17810.000846 -2.022359 2.416825 -0.198414
 17820.000846 -2.515120 -2.899356 0.300787
 17830.000847 -1.526059 2.712789 0.306071
 17840.000847 -1.495374 1.022412 0.266532
 17850.000848 -1.192355 1.792732 0.111048
 17860.000848 -0.750089 2.021946 -0.511743
 17870.000849 -1.148344 1.163219 -0.112735
 17880.000849 -1.018548 0.456133 0.185875
 17890.000850 -2.830888 2.850507 -0.096700
 17900.000850 -1.742923 2.828284 0.422374
 17910.000851 -2.748603 2.641386 0.023953
 17920.000851 -1.414586 0.871614 0.305409
 17930.000852 -2.401956 2.870963 0.176742
 17940.000852 -1.215279 0.574647 0.008280
 17950.000853 -1.269762 2.265240 0.143130
 17960.000853 -1.163816 1.827012 -0.226558
 17970.000854 -2.204480 2.577448 0.058414
 17980.000854 -1.981395 0.648598 0.054159
 17990.000854 -1.429011 2.623134 -0.269713
 18000.000855 -1.361808 0.413566 -0.044609
 18010.000855 -1.830701 0.691835 0.633784
 18020.000856 -2.142457 2.379129 -0.376918
 18030.000856 -2.648184 2.972754 0.285281
 18040.000857 -1.685503 1.006962 -0.327961
 18050.000857 -1.499588 2.635850 -0.019414
 18060.000858 -1.278814 0.758912 0.362243
 18070.000858 -1.452787 0.735279 -0.005777
 18080.000859 -1.194725 0.164379 -0.332669
 18090.000859 -1.762475 -0.096956 0.871881
 18100.000860 -2.205477 2.806782 -0.007969
 18110.000860 -1.501514 1.423813 -0.453867
 18120.000861 -2.876726 2.680192 0.034892
 18130.000861 -1.466588 1.422588 -0.132292
 18140.000862 -2.454237 2.554002 0.098179
 18150.000862 -1.681054 2.520876 0.299585
 18160.000863 -1.338440 -2.934135 -0.572250
 18170.000863 -2.248667 2.733397 0.083045
 18180.000864 -2.440552 2.511236 -0.249459
 18190.000864 -1.950595 0.187963 -0.054143
 18200.000864 -2.444199 2.236316 0.176849
 18210.000865 -1.939951 1.243676 0.041237
 18220.000865 -1.021574 -0.766065 -0.269941
 18230.000866 -2.663605 2.949457 -0.398869
 18240.000866 -2.571166 2.551379 -0.296236
 18250.000867 -1.834751 -0.091423 -0.055368
 18260.000867 -2.446479 2.376081 -0.049555
 18270.000868 -1.339632 1.885030 -0.519642
 18280.000868 -1.575138 -0.057290 0.075662
 18290.000869 -2.127419 2.517084 -0.140895
 18300.000869 -1.331237 1.539879 -0.026162
 18310.000870 -2.437526 2.787602 0.213544
 18320.000870 -2.057570 -2.894736 -0.008431
 18330.000871 -1.253239 0.960360 -0.028493
 18340.000871 -1.159594 2.029681 -0.076770
 18350.000872 -1.279252 1.928048 -0.143542
 18360.000872 -2.235479 2.067142 0.113365
 18370.000873 -2.638713 -3.117889 0.119406
 18380.000873 -2.863015 2.571000 -0.412895
 18390.000873 -1.749006 2.180602 -0.161175
 18400.000874 -2.094686 2.158363 0.204494
 18410.000874 -1.581196 1.249252 0.103304
 18420.000875 -2.016435 2.888759 -0.104356
 18430.000875 -2.897655 2.222076 0.068407
 18440.000876 -0.796893 -0.552068 0.016055
 18450.000876 -1.369260 2.194095 0.428135
 18460.000877 -1.676340 -3.119978 -0.592400
 18470.000877 -2.585153 2.392580 -0.020684
 18480.000878 -1.210229 2.418736 -0.519968
 18490.000878 -1.175807 0.514406 0.231830
 18500.000879 -1.723173 1.117365 0.442408
 18510.000879 -2.190296 1.962056 -0.026058
 18520.000880 -1.332041 1.394564 -0.206064
 18530.000880 -2.060434 1.647485 0.250529
 18540.000881 -0.816776 2.851535 -0.663566
 18550.000881 -2.187315 1.782492 0.246418
 18560.000882 -1.456517 0.229821 0.204870
 18570.000882 -1.395355 0.663080 0.032548
 18580.000883 -1.433160 2.856685 0.148029
 18590.000883 -1.429995 1.416138 -0.214645
 18600.000883 -1.699305 2.221662 0.168643
 18610.000884 -2.465588 1.956643 -0.079100
 18620.000884 -1.403004 0.568208 0.485785
 18630.000885 -2.767316 -2.885888 0.008414
 18640.000885 -2.533980 3.132770 0.186993
 18650.000886 -1.855735 1.470324 0.028018
 18660.000886 -2.256606 1.913306 0.407704
 18670.000887 -1.357214 1.298581 0.098883
 18680.000887 -1.471935 0.119683 0.620625
 18690.000888 -1.793973 1.160871 0.286165
 18700.000888 -2.295224 3.105786 -0.464718
 18710.000889 -1.333546 -0.061699 0.302435
 18720.000889 1.342410 -0.801886 -0.408486
 18730.000890 -1.412792 1.072872 0.132195
 18740.000890 -2.736729 -3.065704 -0.018996
 18750.000891 -1.592243 2.266448 -0.292282
 18760.000891 -2.964509 -2.819298 0.230229
 18770.000892 -1.359417 0.005763 0.056176
 18780.000892 -1.554612 2.379980 -0.326711
 18790.000892 -1.931636 2.384736 -0.169920
 18800.000893 -1.043505 2.259393 -0.247572
 18810.000893 -2.536917 -2.812073 -0.120665
 18820.000894 -2.069528 -1.225752 -0.448251
 18830.000894 -2.498639 1.577249 0.408437
 18840.000895 -2.780114 2.823657 0.208006
 18850.000895 -2.564091 2.894674 -0.132591
 18860.000896 -1.393196 1.739679 -0.340867
 18870.000896 -1.941365 0.783199 0.272382
 18880.000897 -1.508013 3.004177 0.058866
 18890.000897 -2.056833 2.858202 -0.035232
 18900.000898 -1.173797 2.180611 0.042537
 18910.000898 -1.188386 2.512685 -0.070979
 18920.000899 -2.403422 2.805981 -0.095637
 18930.000899 -1.813365 2.795198 -0.001218
 18940.000900 -1.376458 2.153492 -0.393158
 18950.000900 -2.051164 -0.111882 0.137603
 18960.000901 -1.672930 2.331422 0.029277
 18970.000901 0.987353 -0.036716 0.150440
 18980.000902 -1.758343 2.198502 -0.296840
 18990.000902 -1.731391 2.497918 -0.004191
 19000.000902 -1.574233 2.112744 0.069572
 19010.000903 -2.823370 2.790650 0.056870
 19020.000903 -2.481378 2.721498 0.013371
 19030.000904 -2.807444 2.876993 -0.200691
 19040.000904 -2.605981 0.588657 -0.012325
 19050.000905 -2.795351 2.622023 0.552197
 19060.000905 -2.465894 1.027822 -0.032082
 19070.000906 -2.292547 3.119036 0.202183
 19080.000906 -1.893421 2.013394 0.089047
 19090.000907 -2.075172 2.284145 0.192295
 19100.000907 -2.449792 2.803357 -0.349960
 19110.000908 -2.226912 2.800651 0.231925
 19120.000908 -1.394856 2.574503 -0.068633
 19130.000909 -1.853878 2.518310 -0.225140
 19140.000909 -1.189579 0.319184 -0.241315
 19150.000910 -2.254881 -3.080202 0.112917
 19160.000910 -1.099191 1.473031 -0.080058
 19170.000911 -1.125582 0.663605 0.211943
 19180.000911 -1.901028 2.692724 -0.287050
 19190.000911 -2.535589 2.420762 -0.016510
 19200.000912 -2.632361 2.004775 0.364509
 19210.000912 -1.371602 2.665777 -0.134627
 19220.000913 -2.833258 2.926837 -0.050643
 19230.000913 -0.680650 2.039037 0.124270
 19240.000914 -1.312421 0.763821 0.260022
 19250.000914 -2.276553 2.698173 0.067816
 19260.000915 -1.780189 2.120829 -0.161476
 19270.000915 -1.578644 0.675541 0.599921
 19280.000916 -1.796933 0.728499 0.443827
 19290.000916 -1.791082 2.717946 -0.040623
 19300.000917 -1.338925 2.745191 -0.390729
 19310.000917 -1.149957 1.321479 -0.291919
 19320.000918 -2.921993 2.471442 0.406855
 19330.000918 -1.530851 2.014821 -0.286196
 19340.000919 -1.302937 1.234352 -0.359256
 19350.000919 -1.205466 1.060518 -0.106507
 19360.000920 -1.552308 0.527651 0.110520
 19370.000920 -1.650974 0.781053 0.166132
 19380.000921 -1.471833 2.181285 0.015924
 19390.000921 -1.723785 1.456643 0.112982
 19400.000921 -1.566926 0.331894 0.287804
 19410.000922 -2.288169 2.892230 -0.392721
 19420.000922 -1.397200 1.061578 -0.063792
 19430.000923 -2.695809 -3.090522 -0.025589
 19440.000923 -2.237366 2.409867 0.110636
 19450.000924 -1.274296 0.227568 0.171772
 19460.000924 1.001129 -1.002602 0.323360
 19470.000925 0.610622 0.036572 -0.088612
 19480.000925 -1.877215 1.240348 -0.064935
 19490.000926 -2.241745 2.434575 -0.131992
 19500.000926 -1.300361 0.341169 0.360550
 19510.000927 -1.167578 1.958368 0.051221
 19520.000927 -1.877382 1.479443 0.047239
 19530.000928 -1.300349 0.647096 -0.039089
 19540.000928 -2.718616 -2.562186 -0.291369
 19550.000929 -1.119242 2.465011 0.120649
 19560.000929 -1.099469 0.155238 -0.319380
 19570.000930 -1.507709 0.852174 0.287723
 19580.000930 -2.920294 2.862548 0.613069
 19590.000930 -2.512173 -3.112079 0.031595
 19600.000931 -1.869365 2.581438 0.170319
 19610.000931 -1.778583 1.802968 -0.141687
 19620.000932 -2.774673 2.681707 0.230314
 19630.000932 -2.070909 1.503742 -0.001565
 19640.000933 -2.375936 2.932674 -0.012101
 19650.000933 -1.642080 2.697308 -0.238712
 19660.000934 -2.148453 1.971769 -0.471540
 19670.000934 -1.096579 -0.114041 -0.180895
 19680.000935 -2.136639 2.833414 0.001300
 19690.000935 -2.685674 2.986228 0.122678
 19700.000936 -1.119956 1.643786 0.146569
 19710.000936 -2.005548 2.202691 0.088394
 19720.000937 -1.482448 1.249384 0.109533
 19730.000937 -2.746154 0.463558 0.387162
 19740.000938 -2.573249 2.121550 0.144067
 19750.000938 -0.929302 2.727000 -0.186276
 19760.000939 -1.722838 2.852790 -0.142822
 19770.000939 -1.302845 0.897195 0.053179
 19780.000939 -1.833915 2.816210 0.035022
 19790.000940 -1.345888 2.579452 -0.311681
 19800.000940 -2.034655 2.107006 -0.018045
 19810.000941 -2.620154 2.697105 -0.295657
 19820.000941 -1.563853 2.011962 0.056287
 19830.000942 -1.906861 0.183971 1.139241
 19840.000942 -1.575069 0.810775 0.606750
 19850.000943 -2.039576 2.182624 -0.086811
 19860.000943 -1.381602 2.920086 0.284649
 19870.000944 -2.478469 2.632648 -0.196572
 19880.000944 -2.414776 2.796242 0.028913
 19890.000945 -1.292780 1.500983 -0.166933
 19900.000945 -2.917170 2.744461 0.230884
 19910.000946 -2.085653 -0.358613 0.470419
 19920.000946 -2.417721 2.252186 0.192928
 19930.000947 -2.982248 2.701623 0.210307
 19940.000947 -2.747818 3.111600 -0.064115
 19950.000948 -1.591358 1.479525 0.277355
 19960.000948 -2.150475 0.322333 0.882670
 19970.000949 -1.557759 -0.383389 -0.345135
 19980.000949 -1.654395 1.735437 0.133008
 19990.000949 -1.627224 0.546455 0.280719
 20000.000950 -1.170378 2.122733 -0.243555
 20010.000950 -1.217821 -0.483704 -0.012095
 20020.000951 -2.554903 2.795269 -0.062206
 20030.000951 -2.606692 1.545507 0.203987
 20040.000952 -1.676475 -2.140302 -0.633394
 20050.000952 -1.723233 2.872213 -0.112647
 20060.000953 -2.254805 2.753976 -0.184507
 20070.000953 -1.900670 2.409623 0.016882
 20080.000954 -1.078324 2.141980 -0.049629
 20090.000954 -3.063491 -2.789588 -0.115585
 20100.000955 -1.329316 0.205683 0.015344
 20110.000955 -2.730392 2.833856 -0.159539
 20120.000956 -2.478616 2.628953 -0.538291
 20130.000956 -1.349216 1.538371 0.171569
 20140.000957 -1.150260 1.251160 0.010800
 20150.000957 -2.507546 2.540412 -0.211885
 20160.000958 -2.186737 2.047661 -0.392971
 20170.000958 -2.736251 0.234755 -0.013949
 20180.000958 1.086202 -1.325058 0.151381
 20190.000959 0.871156 -0.735217 0.362377
 20200.000959 -3.006405 2.815142 0.143349
 20210.000960 -1.318390 1.906773 -0.377208
 20220.000960 -1.551453 0.574799 0.312432
 20230.000961 -2.177804 1.718703 0.256691
 20240.000961 -2.421280 2.951825 -0.269266
 20250.000962 -2.898630 2.938935 0.238522
 20260.000962 -1.103584 2.223148 -0.020397
 20270.000963 -1.722834 1.196933 -0.032132
 20280.000963 -1.255471 2.692710 -0.529322
 20290.000964 -2.377349 1.060855 0.069100
 20300.000964 1.196922 -0.024741 0.117078
 20310.000965 0.961006 0.321747 -0.088675
 20320.000965 0.753222 -0.421877 0.214633
 20330.000966 -2.014554 1.430288 0.007966
 20340.000966 -1.014697 0.072938 0.163091
 20350.000967 -2.164510 2.381201 -0.182519
 20360.000967 -1.454257 0.924901 -0.252362
 20370.000968 -1.969872 2.831792 -0.208525
 20380.000968 -2.944329 2.736741 0.322584
 20390.000968 -1.212820 2.899202 -0.356823
 20400.000969 -1.698235 1.131942 -0.138633
 20410.000969 -2.967672 2.635960 0.656564
 20420.000970 -2.814739 2.630357 -0.004000
 20430.000970 -1.573607 2.197063 -0.120976
 20440.000971 -1.645041 2.753883 -0.534037
 20450.000971 -1.707634 2.363444 0.146414
 20460.000972 -1.301116 1.303342 -0.227761
 20470.000972 0.887992 -0.734465 0.175103
 20480.000973 1.238399 -0.872484 -0.235114
 20490.000973 0.976630 -0.889521 -0.137414
 20500.000974 -1.405917 0.017761 -0.215964
 20510.000974 -1.771120 0.514022 -0.094254
 20520.000975 -1.602656 2.323067 0.038191
 20530.000975 -1.328084 0.759656 0.139723
 20540.000976 -2.558792 3.081380 0.340960
 20550.000976 -1.453633 1.379216 -0.023943
 20560.000977 -1.404659 -0.034671 0.455464
 20570.000977 -1.251313 1.583578 -0.302762
 20580.000977 -1.751267 2.006897 0.276595
 20590.000978 -1.042009 2.451456 0.106904
 20600.000978 -1.319496 2.624696 -0.477951
 20610.000979 -2.112735 2.250989 0.104266
 20620.000979 -2.902136 2.564637 0.197224
 20630.000980 -1.431481 0.877508 0.013154
 20640.000980 -0.979159 -0.523048 0.058172
 20650.000981 -2.485948 2.815661 -0.122847
 20660.000981 -1.340825 2.543846 -0.214813
 20670.000982 -1.757569 2.853598 -0.241911
 20680.000982 -2.334323 2.379384 0.041460
 20690.000983 -1.146429 2.216336 -0.193113
 20700.000983 -2.738932 0.233466 -0.205105
 20710.000984 -1.533639 1.582166 0.294874
