#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 17450.000829 -1.279878 0.984562 -0.070872
 17460.000829 -2.788143 2.870940 -0.051882
 17470.000830 -1.585538 2.923159 -0.004554
 17480.000830 -1.213785 1.242174 0.229619
 17490.000831 -2.372022 2.352151 0.190006
 17500.000831 -0.853669 1.275966 -0.268685
 17510.000832 -1.110174 1.582394 -0.071194
 17520.000832 -1.232303 0.545269 -0.049016
 17530.000833 -1.753821 2.333016 0.140838
 17540.000833 -2.574544 -3.107689 -0.127127
 17550.000834 -1.325090 2.499175 -0.084496
 17560.000834 -1.373761 1.056641 -0.000716
 17570.000835 1.267564 -0.791786 0.056442
 17580.000835 1.001424 0.055552 0.141429
 17590.000835 1.270145 -0.933785 -0.289156
 17600.000836 -1.163852 1.617919 0.030253
 17610.000836 -1.183357 1.491819 -0.167469
 17620.000837 1.284802 -0.712606 -0.082160
 17630.000837 -1.321506 1.776064 0.105868
 17640.000838 -2.000969 2.302155 0.126289
 17650.000838 -1.017992 1.070879 -0.311967
 17660.000839 -2.475454 2.479716 0.013019
 17670.000839 -2.799175 2.998177 -0.124474
 17680.000840 -2.858610 2.833983 -0.099144
 17690.000840 -1.144958 1.204371 -0.194665
 17700.000841 -0.881738 1.659748 -0.430957
 17710.000841 -1.500882 0.868247 0.298217
 17720.000842 -1.761843 2.434261 -0.204429
 17730.000842 -1.098476 1.889856 -0.487212
 17740.000843 -1.016650 0.441202 -0.064519
 17750.000843 0.752331 -0.073075 -0.176354
 17760.000844 0.886448 -0.349792 -0.095558
 17770.000844 1.120655 -0.653629 0.055838
 17780.000845 0.772168 0.194270 0.137846
 17790.000845 -1.853205 0.733864 0.207686
 17800.000845 -2.355822 2.318889 -0.252356
 17810.000846 -1.615247 2.851513 -0.133993
 17820.000846 -1.485088 1.287760 -0.049708
 17830.000847 -2.696449 1.525434 0.015300
 17840.000847 -2.560985 2.560297 -0.220702
 17850.000848 -1.175136 1.973786 0.033936
 17860.000848 -1.264742 0.840019 0.036183
 17870.000849 -2.210527 2.859107 -0.265610
 17880.000849 -2.114118 2.760846 -0.346351
 17890.000850 -2.250770 2.486732 -0.067631
 17900.000850 -1.405734 0.297051 -0.131916
 17910.000851 -2.155827 2.554320 0.126764
 17920.000851 -2.609253 2.812282 -0.003343
 17930.000852 -1.065749 1.327671 -0.131163
 17940.000852 -1.509243 1.885158 -0.313971
 17950.000853 -1.455692 2.258990 0.059765
 17960.000853 -1.500696 1.597289 -0.009964
 17970.000854 -1.589073 0.369775 0.289015
 17980.000854 -1.473346 1.800833 -0.113470
 17990.000854 -1.340806 1.092344 0.160397
 18000.000855 -1.770899 2.266402 -0.175014
 18010.000855 -2.176451 2.522752 0.117408
 18020.000856 -2.654629 2.866149 0.012410
 18030.000856 -2.660257 2.652183 0.219473
 18040.000857 -2.326005 2.742495 -0.128311
 18050.000857 -2.259446 2.186154 -0.105054
 18060.000858 -2.371330 2.588491 0.006802
 18070.000858 -1.334003 0.572951 0.126588
 18080.000859 -2.639282 2.909285 -0.109599
 18090.000859 -2.490498 2.617085 -0.108775
 18100.000860 -2.415485 2.884208 -0.008252
 18110.000860 -1.356827 0.491499 0.451691
 18120.000861 -1.372127 0.627720 0.150681
 18130.000861 -1.317073 0.824480 0.312111
 18140.000862 -2.509471 2.937945 -0.003663
 18150.000862 -2.325131 3.085579 -0.209874
 18160.000863 -1.832833 1.466550 0.206773
 18170.000863 -1.104296 2.253407 -0.343685
 18180.000864 -2.612556 -2.811883 -0.110618
 18190.000864 -0.987133 2.119677 -0.046281
 18200.000864 -1.732658 -0.095486 0.171380
 18210.000865 -2.504522 2.566394 0.115964
 18220.000865 -1.499916 2.518834 -0.300858
 18230.000866 -1.324519 -0.003624 0.144448
 18240.000866 -1.322226 1.779322 -0.270001
 18250.000867 -2.299421 -3.054385 0.084832
 18260.000867 -1.926090 2.775144 -0.062944
 18270.000868 -1.108050 2.036150 -0.049767
 18280.000868 -2.177474 2.361669 0.000004
 18290.000869 -1.449881 2.698972 -0.167578
 18300.000869 -2.066058 2.862480 0.035645
 18310.000870 -1.087555 0.064100 0.260849
 18320.000870 -1.348509 1.094417 -0.033488
 18330.000871 -2.199472 2.446394 -0.062309
 18340.000871 -1.413317 2.186137 -0.276767
 18350.000872 -2.120318 1.699001 0.147776
 18360.000872 -1.511201 2.731093 -0.253371
 18370.000873 -2.395434 2.703057 0.009776
 18380.000873 -1.791908 2.571191 -0.354994
 18390.000873 -2.573619 2.590343 -0.129122
 18400.000874 -2.631764 2.779818 -0.286307
 18410.000874 -2.812109 2.187027 0.154552
 18420.000875 -2.406481 2.986695 -0.179462
 18430.000875 -2.698287 3.108291 -0.200024
 18440.000876 -1.480290 0.895522 0.036344
 18450.000876 -1.617244 1.174819 0.432557
 18460.000877 -2.733128 2.898764 -0.050159
 18470.000877 -2.157361 2.674693 -0.275768
 18480.000878 -2.190346 2.720822 -0.213479
 18490.000878 -2.984853 1.747414 0.258528
 18500.000879 -1.292640 1.414110 -0.212190
 18510.000879 -1.131499 2.354189 0.078223
 18520.000880 -2.893016 2.940222 0.064401
 18530.000880 -1.689586 2.630897 -0.082962
 18540.000881 -2.091070 2.560183 -0.057379
 18550.000881 -1.058186 1.330286 -0.619319
 18560.000882 -1.246655 1.759210 0.092500
 18570.000882 -1.172540 1.039590 0.338710
 18580.000883 -2.066533 2.488491 0.108886
 18590.000883 -1.477276 0.740938 0.637244
 18600.000883 -2.215156 2.416181 0.068477
 18610.000884 -2.049361 2.492415 -0.204063
 18620.000884 -1.644258 1.164511 -0.027881
 18630.000885 -2.056261 2.801359 -0.236643
 18640.000885 -1.438334 0.918729 -0.319452
 18650.000886 -1.595594 1.515744 -0.199727
 18660.000886 -1.384428 1.494945 -0.248029
 18670.000887 -1.758970 1.170688 0.534191
 18680.000887 -2.602358 2.717250 -0.169351
 18690.000888 -1.418630 0.738021 0.043023
 18700.000888 -1.152212 1.178333 -0.034454
 18710.000889 -1.727929 2.729808 -0.169119
 18720.000889 -2.724105 3.107318 0.276629
 18730.000890 0.965308 -0.262885 -0.075620
 18740.000890 0.739583 -0.955003 0.485806
 18750.000891 0.905378 -1.068963 0.686192
 18760.000891 0.984913 -0.664141 0.202110
 18770.000892 0.997002 -1.344374 0.208158
 18780.000892 0.894269 -0.289837 0.029442
 18790.000892 1.208876 -1.118270 -0.142823
 18800.000893 -2.126902 1.872085 0.027836
 18810.000893 -1.925217 2.362898 0.251007
 18820.000894 -1.587502 1.603858 0.062284
 18830.000894 -1.284108 1.391003 -0.025014
 18840.000895 -1.289040 1.561946 0.005192
 18850.000895 -1.727707 1.019125 0.432689
 18860.000896 -2.871878 2.903241 0.210627
 18870.000896 -2.459809 2.647300 0.087065
 18880.000897 -2.031805 2.345510 -0.145846
 18890.000897 -1.341693 1.606513 -0.124797
 18900.000898 -2.440504 2.745481 -0.306822
 18910.000898 -1.380511 1.346853 -0.171287
 18920.000899 -2.189478 2.164999 -0.093145
 18930.000899 -1.989760 2.858911 -0.040685
 18940.000900 1.233019 -1.441971 0.109921
 18950.000900 1.175676 -0.318765 -0.083615
 18960.000901 0.844792 -0.857335 -0.095351
 18970.000901 -1.209471 0.917338 0.001054
 18980.000902 -1.318857 0.280329 -0.046243
 18990.000902 -2.877448 2.744190 -0.048565
 19000.000902 -2.721403 2.989720 0.061877
 19010.000903 -1.211311 1.198152 -0.067592
 19020.000903 -1.647133 2.079305 0.002722
 19030.000904 -2.478328 2.505850 0.142984
 19040.000904 -2.311334 2.488409 0.375686
 19050.000905 -1.541703 1.352747 0.144250
 19060.000905 -2.692523 2.528854 -0.080148
 19070.000906 -2.065777 2.606068 -0.224012
 19080.000906 -1.133112 1.276536 -0.210376
 19090.000907 -1.343400 2.279306 -0.019301
 19100.000907 -2.273952 2.502273 -0.028052
 19110.000908 -1.911801 2.615648 -0.076389
 19120.000908 -2.323034 3.041777 0.172994
 19130.000909 -1.360741 0.715854 -0.025930
 19140.000909 -1.985576 2.848392 -0.218583
 19150.000910 -1.571136 0.120969 0.163373
 19160.000910 -1.773195 2.564427 -0.142266
 19170.000911 -1.585856 1.350339 0.247392
 19180.000911 -1.318172 1.177946 -0.018451
 19190.000911 -2.669600 2.894892 -0.035876
 19200.000912 -2.158680 1.114534 0.160352
 19210.000912 -1.216486 1.932109 -0.285333
 19220.000913 -2.878456 2.495470 0.120062
 19230.000913 -2.368160 2.559577 -0.164244
 19240.000914 -2.666626 2.992690 0.000186
 19250.000914 -1.223214 2.515737 -0.045210
 19260.000915 -2.271772 2.766743 -0.118353
 19270.000915 -1.555924 2.870005 -0.154442
 19280.000916 -2.846198 -2.991650 -0.072956
 19290.000916 -1.724306 1.031586 0.384211
 19300.000917 -1.427144 0.865895 -0.169685
 19310.000917 -1.027067 2.164188 -0.443004
 19320.000918 -1.265397 1.435886 0.044296
 19330.000918 -2.400757 2.670108 -0.115720
 19340.000919 -0.898050 2.157707 -0.275510
 19350.000919 -2.391058 2.830047 -0.134181
 19360.000920 -2.653893 3.089196 -0.022721
 19370.000920 -2.778666 2.871549 -0.173751
 19380.000921 -1.239137 1.278481 0.196649
 19390.000921 -2.742498 2.642698 0.023113
 19400.000921 -1.245197 1.714198 -0.060095
 19410.000922 -1.187815 0.755494 0.284786
 19420.000922 -1.568606 1.021035 0.254461
 19430.000923 -2.764727 0.280981 0.170817
 19440.000923 -2.005731 3.001611 -0.145809
 19450.000924 -1.267487 1.359035 -0.091104
 19460.000924 -1.450943 0.866941 -0.107011
 19470.000925 -1.372446 1.760923 0.037144
 19480.000925 -1.754129 1.294273 -0.182298
 19490.000926 -1.301619 0.853495 -0.028866
 19500.000926 -1.871911 2.658752 -0.411213
 19510.000927 -2.668542 2.930672 -0.158050
 19520.000927 -1.069955 0.918464 -0.078348
 19530.000928 -1.563347 1.295596 0.057568
 19540.000928 -1.376515 1.061853 0.260873
 19550.000929 -2.592500 2.370454 -0.179044
 19560.000929 -2.681747 3.057661 0.153407
 19570.000930 -1.349310 0.976849 -0.041497
 19580.000930 -1.855280 2.458033 0.206795
 19590.000930 -1.601965 2.031459 0.215906
 19600.000931 -2.328663 2.920141 -0.492017
 19610.000931 -1.607084 1.041241 0.281328
 19620.000932 -1.454801 0.073035 0.064207
 19630.000932 -2.070042 2.708050 -0.277894
 19640.000933 -1.218988 2.506072 -0.141482
 19650.000933 -2.426536 2.665948 -0.000269
 19660.000934 -1.622942 2.580788 0.279743
 19670.000934 -2.733673 2.938524 -0.191740
 19680.000935 -1.513671 1.268324 0.131007
 19690.000935 -2.679832 -2.919429 -0.087435
 19700.000936 -2.273270 2.676098 0.051249
 19710.000936 -2.408168 2.489965 0.131337
 19720.000937 -1.318663 -0.118296 -0.116052
 19730.000937 -2.576203 2.740374 -0.116941
 19740.000938 -2.374864 2.935735 -0.102953
 19750.000938 -1.572396 2.184019 -0.471619
 19760.000939 -1.432243 1.325460 0.076807
 19770.000939 -2.582855 2.612472 0.371981
 19780.000939 -2.013954 0.897352 0.270377
 19790.000940 -1.260397 1.796571 0.038297
 19800.000940 -2.118887 1.990016 0.272565
 19810.000941 -1.395020 0.948374 0.098801
 19820.000941 -2.118353 3.101517 0.034919
 19830.000942 -1.451393 1.199338 -0.088712
 19840.000942 -1.403127 1.222648 -0.162543
 19850.000943 -1.371604 1.383182 0.121181
 19860.000943 -1.298345 1.171807 0.362183
 19870.000944 -1.268183 1.624793 -0.041415
 19880.000944 -1.308560 1.427419 -0.014905
 19890.000945 -2.294473 -3.046557 -0.076021
 19900.000945 -1.365129 1.155679 -0.176874
 19910.000946 -1.652123 2.993282 0.221073
 19920.000946 -1.362108 0.678691 0.222642
 19930.000947 -1.249194 0.298636 -0.022253
 19940.000947 -2.561192 2.325561 -0.071978
 19950.000948 -2.386041 2.390955 0.017136
 19960.000948 -2.875761 2.658712 0.002235
 19970.000949 -1.807377 1.137385 0.443265
 19980.000949 -1.139845 2.295303 -0.244509
 19990.000949 -2.331800 1.804271 0.227964
 20000.000950 -2.264268 2.399426 0.156279
 20010.000950 -2.381869 2.787816 -0.135648
 20020.000951 -2.623127 2.747120 0.308837
 20030.000951 -1.331907 1.556001 -0.023426
 20040.000952 -1.900385 1.635597 0.450091
 20050.000952 -2.688497 2.774552 -0.354094
 20060.000953 -1.479633 0.996805 -0.225318
 20070.000953 -2.005463 2.419895 -0.086449
 20080.000954 -2.728268 2.781859 -0.068627
 20090.000954 -2.904887 3.008586 0.275908
 20100.000955 -1.350328 1.190826 0.086580
 20110.000955 -1.095242 0.639003 -0.064399
 20120.000956 -1.251554 1.446904 -0.083811
 20130.000956 -1.795120 1.572673 0.082148
 20140.000957 -2.693961 2.619528 -0.075891
 20150.000957 -2.222541 2.933131 -0.149863
 20160.000958 -1.765123 1.737324 0.119658
 20170.000958 -1.472396 1.102813 -0.083252
 20180.000958 -1.642002 2.325995 -0.085145
 20190.000959 -1.311151 1.365229 -0.099368
 20200.000959 -1.287147 2.664443 -0.365068
 20210.000960 -2.667858 2.681918 -0.029488
 20220.000960 -1.365988 0.618568 0.088403
 20230.000961 -1.149610 1.811166 -0.427410
 20240.000961 -1.413174 2.274581 -0.234489
 20250.000962 -2.031828 2.766599 0.106919
 20260.000962 -1.706370 0.485431 0.163879
 20270.000963 -1.115068 0.273197 0.022705
 20280.000963 -1.325710 0.039772 0.014827
 20290.000964 -1.417856 0.930176 0.060157
 20300.000964 -1.030512 2.538111 -0.210295
 20310.000965 -1.986346 2.166685 -0.167003
 20320.000965 -2.703869 2.854379 -0.418743
 20330.000966 1.044607 -1.146661 0.225644
 20340.000966 1.182394 -1.270504 -0.127053
 20350.000967 1.096063 -0.112325 0.231647
 20360.000967 1.181413 -0.855928 0.230058
 20370.000968 1.017526 -0.745832 0.099260
 20380.000968 -1.429051 0.774932 0.085180
 20390.000968 -2.309649 2.158646 0.004747
 20400.000969 -1.042419 0.286054 -0.018786
 20410.000969 -2.636856 2.304215 0.019899
 20420.000970 -1.082597 0.451288 -0.033775
 20430.000970 -1.408655 1.035548 -0.019184
 20440.000971 1.029587 -0.885391 -0.130628
 20450.000971 0.935302 -0.197317 0.013283
 20460.000972 1.105079 -0.271043 -0.084324
 20470.000972 -2.027131 2.440474 0.195941
 20480.000973 -1.285609 0.371611 0.197918
 20490.000973 -1.476197 1.156184 -0.049680
 20500.000974 -1.259366 1.351219 -0.063950
 20510.000974 -2.298981 3.004292 0.051843
 20520.000975 -1.883135 3.082681 -0.320957
 20530.000975 -1.341083 0.981060 0.097677
 20540.000976 -2.417358 2.363616 0.114943
 20550.000976 -1.402182 1.239020 0.156841
 20560.000977 -1.518051 1.066802 0.018027
 20570.000977 -1.358505 1.126802 -0.095034
 20580.000977 -1.386168 0.986202 0.179032
 20590.000978 -1.165766 1.289749 -0.061343
 20600.000978 -2.553767 2.421191 0.077119
 20610.000979 -2.830285 2.670378 -0.015639
 20620.000979 -2.499009 -3.088975 -0.645145
 20630.000980 -2.530710 2.956919 -0.115214
 20640.000980 -1.647512 2.667507 0.011528
 20650.000981 -1.690222 1.225981 0.176406
 20660.000981 -1.489239 2.431478 -0.443609
 20670.000982 -2.365594 2.650146 0.041521
 20680.000982 -1.139377 1.678889 -0.195795
 20690.000983 -1.456715 1.926398 -0.290375
 20700.000983 -1.258735 0.323443 -0.065076
 20710.000984 -2.022404 2.869344 0.058913
 20720.000984 -2.342552 1.953343 0.087933
 20730.000985 -1.951853 2.810586 0.118716
 20740.000985 -2.658667 2.937460 0.150007
 20750.000986 -1.340143 0.733799 0.414130
 20760.000986 -2.097385 1.355686 0.086755
 20770.000987 -1.273098 0.828668 0.230976
 20780.000987 -1.596322 1.465370 -0.245508
 20790.000987 -1.165475 1.445746 0.012415
 20800.000988 -2.307487 2.549781 -0.061317
 20810.000988 -2.606884 2.798359 -0.018482
 20820.000989 -1.372922 2.172775 -0.266695
 20830.000989 -1.323072 0.881213 0.031316
 20840.000990 -2.205897 2.783397 -0.036204
 20850.000990 -1.281672 0.900670 -0.061950
 20860.000991 -2.283429 2.918364 0.266110
 20870.000991 -1.606340 0.661191 -0.079069
 20880.000992 -1.280317 0.539942 0.223427
 20890.000992 -1.493001 1.172492 0.264916
 20900.000993 -2.020545 2.048107 0.036429
 20910.000993 -1.477767 1.097887 0.061943
 20920.000994 -1.664497 1.871956 -0.248964
 20930.000994 -1.182302 1.631514 -0.086413
 20940.000995 -2.109781 2.847122 -0.186796
 20950.000995 -2.157496 2.037397 0.012375
 20960.000996 -1.585948 0.683839 0.319888
 20970.000996 1.187137 -0.265571 -0.180335
 20980.000996 -1.249539 2.871529 -0.197004
 20990.000997 -1.889821 2.675790 -0.051912
 21000.000997 -1.462854 2.310681 -0.267988
 21010.000998 -1.305421 0.250124 -0.388926
 21020.000998 -1.366301 2.756290 0.151062
 21030.000999 -1.345510 0.930778 0.090622
 21040.000999 -1.176401 0.762709 -0.093871
 21050.001000 -1.487139 2.744767 -0.421013
 21060.001000 -2.730350 3.074717 0.025185
 21070.001001 -2.530479 2.801851 0.145425
 21080.001001 -1.349305 1.148500 -0.198028
 21090.001002 -1.626423 0.144789 -0.086770
 21100.001002 -1.597206 0.805502 0.107488
 21110.001003 -1.683222 2.244570 0.131510
 21120.001003 -2.529018 2.879387 0.162853
 21130.001004 -2.866494 2.536711 0.068298
 21140.001004 -1.319905 1.267693 0.164905
 21150.001005 -1.627266 0.699672 -0.173678
 21160.001005 -2.816279 3.000681 0.123281
 21170.001006 -2.771209 3.060041 -0.123395
 21180.001006 -2.679464 3.083886 -0.083441
 21190.001006 -2.540623 2.496849 0.047243
 21200.001007 -2.182813 2.574191 -0.112656
 21210.001007 -0.848817 0.484717 -0.185054
 21220.001008 -2.375821 2.165866 0.141821
 21230.001008 -1.323306 2.042605 -0.402062
 21240.001009 -1.184449 1.329662 -0.100881
 21250.001009 -2.200963 2.901360 -0.121294
 21260.001010 -1.635378 0.748219 0.108136
 21270.001010 -2.133264 2.634972 -0.190684
 21280.001011 -1.087705 1.263487 -0.369385
 21290.001011 -1.571546 0.962274 0.153930
 21300.001012 -1.328350 1.466832 0.222940
 21310.001012 -1.592235 0.758824 -0.272469
 21320.001013 -1.321930 2.398483 -0.049218
 21330.001013 -1.476331 0.683451 -0.188895
 21340.001014 -1.388296 1.633685 -0.243766
 21350.001014 -2.530255 2.527870 0.067943
 21360.001015 -2.410155 2.514315 -0.279294
 21370.001015 -2.380060 -3.139574 -0.055062
 21380.001015 -1.317685 1.280326 0.028594
 21390.001016 -1.372887 0.826000 0.049790
 21400.001016 -2.552173 2.507218 0.028605
 21410.001017 1.090814 -0.346524 -0.108013
 21420.001017 0.901597 -0.809142 0.291168
 21430.001018 1.060472 -0.004373 -0.284156
 21440.001018 0.763746 -0.706947 0.218569
 21450.001019 0.956438 -0.472889 -0.165769
 21460.001019 0.842771 -0.706776 0.077664
 21470.001020 -3.133566 2.584951 0.012873
 21480.001020 -1.202841 2.551322 -0.428928
 21490.001021 -2.252758 1.980469 0.293267
 21500.001021 -1.427346 2.158291 0.036965
 21510.001022 -1.362659 1.518002 -0.184209
 21520.001022 -2.718158 -2.908430 -0.219674
 21530.001023 -2.212954 2.847349 -0.114455
 21540.001023 -2.149241 0.890568 0.569974
 21550.001024 -2.170104 2.933939 -0.330073
 21560.001024 -1.601709 1.033315 0.199630
 21570.001025 -2.116717 2.459903 -0.185961
 21580.001025 -2.781294 2.772086 -0.262636
 21590.001025 -1.571556 0.663905 -0.305074
 21600.001026 -1.481575 0.823257 0.094441
 21610.001026 -1.452013 1.930581 0.000207
 21620.001027 -2.780523 2.714823 0.018111
 21630.001027 -1.218546 0.476538 0.201182
 21640.001028 -1.422143 0.725316 0.112946
 21650.001028 -1.541854 -0.170228 -0.285525
 21660.001029 -1.497899 1.428649 0.009199
 21670.001029 -2.234299 2.483805 -0.133689
 21680.001030 -0.947600 1.038678 -0.247749
 21690.001030 -1.571888 0.560838 0.228422
 21700.001031 -1.559524 1.497169 -0.060342
 21710.001031 -1.234773 0.916717 0.437606
 21720.001032 -1.420001 0.756404 0.144794
 21730.001032 -2.632572 -3.067285 -0.070035
 21740.001033 -2.308074 2.659776 -0.326688
 21750.001033 -2.268516 0.709926 0.390809
 21760.001034 -2.760811 2.156339 -0.001720
 21770.001034 -1.716388 3.059671 -0.197843
 21780.001034 -2.507888 1.561032 0.188096
 21790.001035 -1.275652 2.171644 0.282353
 21800.001035 -2.642951 2.667354 0.135697
 21810.001036 -2.676492 2.570607 -0.108686
 21820.001036 -1.220253 1.240370 -0.146841
 21830.001037 -1.522987 0.631373 -0.196567
 21840.001037 -1.624252 2.875498 -0.067799
 21850.001038 -1.660602 1.736669 0.228206
 21860.001038 -2.341353 2.655700 0.144763
 21870.001039 -2.774799 -2.806281 -0.062906
 21880.001039 -1.273596 1.241511 -0.367561
 21890.001040 -1.712148 2.691810 0.271436
 21900.001040 -1.992416 1.885388 0.026896
 21910.001041 -1.328771 0.020352 0.297976
 21920.001041 -1.347961 1.204049 -0.059114
 21930.001042 -2.273635 2.452925 0.190299
 21940.001042 -1.481240 1.402341 -0.020683
 21950.001043 -2.575532 2.369056 0.074819
 21960.001043 -0.812487 -0.150045 -0.167196
 21970.001044 -1.369540 0.395185 0.342395
 21980.001044 -3.018827 2.810382 0.203134
 21990.001044 -1.646036 2.413749 -0.267916
 22000.001045 -1.576094 0.434035 0.283858
 22010.001045 -1.324389 -0.071481 0.260964
 22020.001046 -2.881753 2.840837 0.006111
 22030.001046 -2.469303 3.000316 -0.053906
 22040.001047 -2.547866 2.277589 0.069481
 22050.001047 -1.431754 1.219254 -0.113274
 22060.001048 -2.133195 2.526538 0.169471
 22070.001048 -1.816642 1.729515 0.075064
 22080.001049 -2.617488 1.590499 0.251286
 22090.001049 -2.506501 2.580184 0.012408
 22100.001050 -1.339628 1.380083 0.007074
 22110.001050 -1.401529 1.002138 0.285770
 22120.001051 -1.208688 0.496604 0.038031
 22130.001051 -1.348680 0.548039 -0.147007
 22140.001052 -1.624154 1.796311 -0.025628
 22150.001052 -1.227545 1.562267 -0.087529
 22160.001053 -1.613399 1.589566 0.155540
 22170.001053 -1.834108 0.939390 0.431509
 22180.001053 -1.603350 0.747295 0.153127
 22190.001054 -1.419082 1.510415 -0.251174
 22200.001054 -2.686932 2.830025 0.126143
 22210.001055 -1.572682 1.383339 -0.106712
 22220.001055 -2.859852 2.542024 0.120687
 22230.001056 -2.672596 2.317355 -0.375396
 22240.001056 -2.509871 0.845225 -0.063571
 22250.001057 -2.347945 2.852340 -0.241781
 22260.001057 -1.871027 0.873166 0.604679
 22270.001058 -2.182758 3.047732 -0.234350
 22280.001058 -1.493954 2.755434 -0.376211
 22290.001059 -1.106975 1.241455 -0.149971
 22300.001059 -2.441937 3.034366 0.116222
 22310.001060 -2.678108 2.720279 0.045556
 22320.001060 -2.537544 2.476551 -0.109444
 22330.001061 -1.345979 1.646175 0.238214
 22340.001061 -2.123361 2.580380 -0.217813
 22350.001062 -1.443945 0.225961 0.254667
 22360.001062 -2.850681 3.004090 0.247065
 22370.001063 -1.774759 2.961602 0.043563
 22380.001063 -2.018729 2.412123 -0.021996
 22390.001063 -2.822502 -3.085268 -0.142699
 22400.001064 -3.052804 2.730215 0.316277
 22410.001064 -2.306691 2.566132 0.155555
 22420.001065 -2.805027 2.068738 0.320784
 22430.001065 -2.494081 2.704828 0.026633
 22440.001066 -1.264469 1.402635 -0.033181
 22450.001066 -1.585520 0.787323 -0.206179
 22460.001067 -2.662696 2.533475 -0.119313
 22470.001067 -1.007209 1.713192 -0.326020
 22480.001068 -1.154075 1.992041 -0.086326
 22490.001068 -2.461998 2.843100 -0.213901
 22500.001069 -1.235236 0.849334 0.025077
 22510.001069 -1.206055 1.090089 -0.065509
 22520.001070 -1.145989 2.302706 -0.037536
 22530.001070 -1.506843 0.719062 0.223421
 22540.001071 -1.157792 0.267537 0.107363
 22550.001071 -2.629494 2.714766 0.051540
 22560.001072 -1.369858 0.668893 0.057857
 22570.001072 -1.641104 2.793874 -0.049955
 22580.001072 -1.568810 1.029764 0.287698
 22590.001073 -2.702034 -3.085095 -0.063137
 22600.001073 -0.925751 0.966857 0.074396
 22610.001074 -2.366994 2.924561 -0.225402
 22620.001074 -0.707000 -0.152894 -0.057500
 22630.001075 -1.389435 0.392272 -0.126225
 22640.001075 -1.496489 0.976954 0.157365
 22650.001076 -1.456187 0.566041 0.132086
 22660.001076 -1.396249 1.901602 0.023142
 22670.001077 -1.522021 -3.023589 -0.207331
 22680.001077 -1.404353 1.329625 -0.105876
 22690.001078 -2.193337 2.948132 0.113424
 22700.001078 -1.139662 1.083085 -0.252400
 22710.001079 -2.637065 2.797641 -0.101032
 22720.001079 -2.795288 2.847411 0.407106
 22730.001080 -1.125975 1.951496 -0.303954
 22740.001080 -1.727070 2.242969 -0.103872
 22750.001081 -1.172522 0.928674 0.043555
 22760.001081 -2.640395 3.061553 0.028405
 22770.001082 -2.216487 1.549245 0.462569
 22780.001082 -2.027819 2.583533 -0.063362
 22790.001082 -2.139995 3.138352 -0.403788
 22800.001083 -1.267757 1.332331 -0.168544
 22810.001083 -1.338669 0.485064 0.045931
 22820.001084 -2.089164 1.006326 -0.011186
 22830.001084 -1.446525 2.172585 0.082835
 22840.001085 -1.533115 1.081849 0.340181
 22850.001085 -1.600112 1.317769 0.049733
 22860.001086 -2.258107 2.799781 -0.236369
 22870.001086 -2.877590 3.076839 0.055485
 22880.001087 -2.519248 2.333141 -0.077630
 22890.001087 -1.970890 1.769912 -0.064617
 22900.001088 -1.230871 2.800752 -0.467263
 22910.001088 -1.270459 0.879779 -0.197951
 22920.001089 -1.716675 2.505017 -0.489348
 22930.001089 -1.869748 2.681868 0.157705
 22940.001090 -1.429600 1.421348 0.093055
 22950.001090 -1.165440 1.603425 -0.264541
 22960.001091 -1.272619 1.054989 0.086285
 22970.001091 -2.865637 2.731158 -0.293229
 22980.001091 -1.168938 1.612262 -0.085568
 22990.001092 -1.234910 0.987785 -0.051509
 23000.001092 -1.277492 2.202614 0.246560
 23010.001093 -1.485974 0.466896 0.318051
 23020.001093 -2.790392 2.873264 -0.338958
 23030.001094 -1.440171 -0.399072 -0.176998
 23040.001094 -1.228874 1.458529 -0.273921
 23050.001095 -1.151156 -0.400424 0.367036
 23060.001095 -2.490074 2.816533 -0.129829
 23070.001096 -1.288718 2.177158 -0.002481
 23080.001096 -2.612459 3.033926 -0.145689
 23090.001097 -2.638621 2.852172 -0.024652
 23100.001097 -1.359239 0.799741 0.075237
 23110.001098 -1.593264 2.703093 -0.242613
 23120.001098 -1.261317 0.958559 -0.369773
 23130.001099 -1.663755 0.905333 0.305105
 23140.001099 -1.563590 0.827692 0.330686
 23150.001100 -1.970975 2.449710 0.024006
 23160.001100 -1.786772 2.813792 0.175020
 23170.001101 -1.375484 1.520423 0.088661
 23180.001101 -1.476771 1.795232 0.044316
 23190.001101 -2.459734 2.771114 -0.124139
 23200.001102 -2.289211 2.772913 0.339755
 23210.001102 -1.263213 0.473809 0.095614
 23220.001103 -1.348017 0.699590 0.224276
 23230.001103 -1.390400 0.493862 0.069045
 23240.001104 -1.587184 1.026681 0.569219
 23250.001104 -2.688872 2.183466 -0.142062
 23260.001105 -1.650938 1.591031 0.017327
 23270.001105 -1.644122 2.476065 -0.224007
 23280.001106 -2.336307 2.843345 -0.098466
 23290.001106 -2.212691 2.565983 -0.365848
 23300.001107 -2.516561 2.905288 0.136254
 23310.001107 -1.386712 0.662790 0.469208
 23320.001108 -2.769659 1.714239 -0.070696
 23330.001108 -2.345041 1.959330 0.316924
 23340.001109 -1.368776 2.089617 0.023511
