#! FIELDS time d_ace-1-ch3_ace-1-c d_ace-1-ch3_ace-1-o d_ace-1-ch3_ala-2-n d_ace-1-ch3_ala-2-ca d_ace-1-ch3_ala-2-cb d_ace-1-ch3_ala-2-c d_ace-1-ch3_ala-2-o d_ace-1-ch3_nme-3-n d_ace-1-ch3_nme-3-ch3 d_ace-1-c_ace-1-o d_ace-1-c_ala-2-n d_ace-1-c_ala-2-ca d_ace-1-c_ala-2-cb d_ace-1-c_ala-2-c d_ace-1-c_ala-2-o d_ace-1-c_nme-3-n d_ace-1-c_nme-3-ch3 d_ace-1-o_ala-2-n d_ace-1-o_ala-2-ca d_ace-1-o_ala-2-cb d_ace-1-o_ala-2-c d_ace-1-o_ala-2-o d_ace-1-o_nme-3-n d_ace-1-o_nme-3-ch3 d_ala-2-n_ala-2-ca d_ala-2-n_ala-2-cb d_ala-2-n_ala-2-c d_ala-2-n_ala-2-o d_ala-2-n_nme-3-n d_ala-2-n_nme-3-ch3 d_ala-2-ca_ala-2-cb d_ala-2-ca_ala-2-c d_ala-2-ca_ala-2-o d_ala-2-ca_nme-3-n d_ala-2-ca_nme-3-ch3 d_ala-2-cb_ala-2-c d_ala-2-cb_ala-2-o d_ala-2-cb_nme-3-n d_ala-2-cb_nme-3-ch3 d_ala-2-c_ala-2-o d_ala-2-c_nme-3-n d_ala-2-c_nme-3-ch3 d_ala-2-o_nme-3-n d_ala-2-o_nme-3-ch3 d_nme-3-n_nme-3-ch3
 200.000009 0.150770 0.238443 0.244752 0.384025 0.459130 0.484891 0.591217 0.487064 0.604707 0.123172 0.133960 0.253535 0.356027 0.352233 0.467403 0.351659 0.478954 0.223364 0.289802 0.401268 0.378302 0.501487 0.352656 0.476881 0.148290 0.252769 0.246458 0.349010 0.285135 0.416068 0.153492 0.147991 0.243139 0.234863 0.370105 0.256660 0.293063 0.373708 0.498048 0.124772 0.134540 0.242494 0.226551 0.277439 0.141556
 210.000010 0.149564 0.234053 0.243767 0.380427 0.476558 0.466726 0.511500 0.520585 0.621567 0.122448 0.131194 0.242981 0.358479 0.338472 0.406953 0.388354 0.504643 0.220422 0.273461 0.407484 0.351558 0.445968 0.358588 0.477785 0.145467 0.245029 0.252410 0.305243 0.341451 0.458543 0.158294 0.158366 0.245362 0.250556 0.380676 0.265884 0.310118 0.373827 0.492438 0.126480 0.135110 0.234785 0.230737 0.266622 0.143788
 220.000010 0.147346 0.230937 0.234755 0.371146 0.476999 0.444453 0.464489 0.528600 0.635634 0.123717 0.133315 0.243746 0.366999 0.330255 0.382523 0.399435 0.517500 0.232952 0.293408 0.428249 0.367096 0.442862 0.395461 0.505286 0.143454 0.246329 0.250302 0.296011 0.347196 0.475121 0.154567 0.156533 0.244978 0.235428 0.373619 0.255931 0.315957 0.330125 0.459973 0.124535 0.133873 0.242653 0.235165 0.293828 0.142661
 230.000011 0.152797 0.242222 0.238344 0.380971 0.466585 0.460998 0.478530 0.531634 0.637104 0.123579 0.128758 0.248791 0.354021 0.347099 0.397845 0.406065 0.524668 0.221241 0.288884 0.404301 0.388100 0.464466 0.409937 0.525144 0.146163 0.240692 0.253079 0.299658 0.342540 0.469895 0.156440 0.161082 0.251826 0.243187 0.381844 0.268259 0.330877 0.361990 0.494238 0.123753 0.132081 0.246132 0.224417 0.287151 0.141349
 240.000011 0.150138 0.242572 0.242812 0.388072 0.472698 0.489208 0.480013 0.610881 0.740822 0.126104 0.136970 0.258754 0.346227 0.383604 0.407810 0.493767 0.634360 0.229517 0.297248 0.373669 0.435581 0.484175 0.523769 0.671462 0.149485 0.252945 0.258297 0.283151 0.376827 0.511737 0.157212 0.157690 0.244045 0.248168 0.393187 0.256008 0.350691 0.306904 0.436701 0.123098 0.130924 0.253672 0.221268 0.291239 0.150627
 250.000012 0.151314 0.249807 0.236336 0.373344 0.448825 0.456776 0.545671 0.449552 0.576870 0.124631 0.129200 0.240029 0.341437 0.329002 0.431999 0.327773 0.468838 0.215101 0.263385 0.385883 0.336540 0.456035 0.309756 0.445255 0.142853 0.229634 0.242270 0.325575 0.287056 0.432123 0.151222 0.147864 0.232971 0.238083 0.381842 0.256607 0.278984 0.375330 0.506334 0.124163 0.133317 0.249850 0.227887 0.288870 0.151544
 260.000012 0.151262 0.228405 0.237813 0.373516 0.447875 0.475066 0.469659 0.588671 0.680604 0.117657 0.133628 0.236826 0.317551 0.360594 0.387537 0.465255 0.571594 0.228945 0.276257 0.341328 0.416046 0.469838 0.498954 0.609282 0.147897 0.247158 0.244175 0.257915 0.363854 0.472131 0.152702 0.157523 0.236133 0.252716 0.384094 0.257934 0.324992 0.335162 0.479010 0.122394 0.132002 0.247079 0.224851 0.292956 0.145353
 270.000013 0.155419 0.251947 0.250869 0.390573 0.477434 0.491716 0.613417 0.473178 0.607117 0.129735 0.133202 0.249986 0.366429 0.345717 0.468912 0.337129 0.476805 0.221149 0.277786 0.424630 0.331658 0.455700 0.299737 0.420218 0.147349 0.245270 0.262781 0.374071 0.291535 0.439951 0.162862 0.154072 0.247358 0.241267 0.379996 0.268725 0.300327 0.380534 0.506434 0.127034 0.130282 0.240236 0.223477 0.269326 0.148678
 280.000013 0.153653 0.234803 0.245001 0.385999 0.436338 0.482252 0.480313 0.602439 0.734690 0.122374 0.134380 0.247466 0.308220 0.366887 0.397696 0.476917 0.619561 0.230278 0.287514 0.332412 0.428914 0.485762 0.519083 0.668787 0.150001 0.235109 0.240507 0.264384 0.360881 0.497930 0.148076 0.152343 0.240558 0.244417 0.394839 0.243217 0.316666 0.320862 0.461932 0.121421 0.132177 0.261158 0.218675 0.294153 0.153508
 290.000014 0.152050 0.240130 0.250986 0.385842 0.484808 0.457575 0.442657 0.584482 0.695419 0.122276 0.138349 0.252662 0.359473 0.348398 0.370497 0.463559 0.587191 0.224240 0.287690 0.394476 0.390890 0.435238 0.483148 0.608924 0.144186 0.237691 0.251274 0.289015 0.368425 0.497482 0.149873 0.156088 0.250914 0.241352 0.381438 0.256166 0.355030 0.296511 0.432882 0.125201 0.134400 0.247221 0.226935 0.282871 0.144909
